# Bin data format: xmin, xmax, y, yerr 
0.000000000e+00	1.266666667e-01	8.213185985e-02	2.924008698e-04
1.266666667e-01	2.533333333e-01	8.156764443e-02	2.913947963e-04
2.533333333e-01	3.800000000e-01	8.034448370e-02	2.892017148e-04
3.800000000e-01	5.066666667e-01	7.771390739e-02	2.844279062e-04
5.066666667e-01	6.333333333e-01	7.502711773e-02	2.794679202e-04
6.333333333e-01	7.600000000e-01	7.193642479e-02	2.736511367e-04
7.600000000e-01	8.866666667e-01	6.733317649e-02	2.647508622e-04
8.866666667e-01	1.013333333e+00	6.298288824e-02	2.560555053e-04
1.013333333e+00	1.140000000e+00	5.806317963e-02	2.458517132e-04
1.140000000e+00	1.266666667e+00	5.316220881e-02	2.352471334e-04
1.266666667e+00	1.393333333e+00	4.810925376e-02	2.237881787e-04
1.393333333e+00	1.520000000e+00	4.261179689e-02	2.106142518e-04
1.520000000e+00	1.646666667e+00	3.736730007e-02	1.972280548e-04
1.646666667e+00	1.773333333e+00	3.226021365e-02	1.832552609e-04
1.773333333e+00	1.900000000e+00	2.747062853e-02	1.691052651e-04
1.900000000e+00	2.026666667e+00	2.332645587e-02	1.558286151e-04
2.026666667e+00	2.153333333e+00	1.901572516e-02	1.406951988e-04
2.153333333e+00	2.280000000e+00	1.532750519e-02	1.263160590e-04
2.280000000e+00	2.406666667e+00	1.197448331e-02	1.116480707e-04
2.406666667e+00	2.533333333e+00	9.233562281e-03	9.804094145e-05
2.533333333e+00	2.660000000e+00	7.080799395e-03	8.585468060e-05
2.660000000e+00	2.786666667e+00	5.264275587e-03	7.402733925e-05
2.786666667e+00	2.913333333e+00	3.773580977e-03	6.267576861e-05
2.913333333e+00	3.040000000e+00	2.599346676e-03	5.201815378e-05
3.040000000e+00	3.166666667e+00	1.743654659e-03	4.260426416e-05
3.166666667e+00	3.293333333e+00	1.178398253e-03	3.502425260e-05
3.293333333e+00	3.420000000e+00	6.808060577e-04	2.662162351e-05
3.420000000e+00	3.546666667e+00	3.872474824e-04	2.007784666e-05
3.546666667e+00	3.673333333e+00	2.217304133e-04	1.519271758e-05
3.673333333e+00	3.800000000e+00	1.103447127e-04	1.071762594e-05
