>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from observation
Created Branches
Searching for crossing at nll = -20673.4 in the interval 11.4065, 20
      r      lvl-here  lvl-there   stepping
15.574359    +0.48198  +0.48221    0.042967
15.617327    +0.48175  +0.48198    0.042967
15.660294    +0.48151  +0.48175    0.042967
15.703262    +0.48127  +0.48151    0.042967
15.746229    +0.48103  +0.48127    0.042967
15.789196    +0.48078  +0.48103    0.042967
15.832164    +0.48053  +0.48078    0.042967
15.875131    +0.48027  +0.48053    0.042967
15.918099    +0.48001  +0.48027    0.042967
15.961066    +0.47975  +0.48001    0.042967
16.004033    +0.47949  +0.47975    0.042967
16.047001    +0.47922  +0.47949    0.042967
16.089968    +0.47895  +0.47922    0.042967
16.132935    +0.47867  +0.47895    0.042967
16.175903    +0.47839  +0.47867    0.042967
16.218870    +0.47811  +0.47839    0.042967
16.261838    +0.47782  +0.47811    0.042967
16.304805    +0.47753  +0.47782    0.042967
16.347772    +0.47724  +0.47753    0.042967
16.390740    +0.47694  +0.47724    0.042967
16.433707    +0.47664  +0.47694    0.042967
16.476674    +0.47634  +0.47664    0.042967
16.519642    +0.47603  +0.47634    0.042967
16.562609    +0.47572  +0.47603    0.042967
16.605577    +0.47548  +0.47572    0.042967
16.648544    +0.47526  +0.47548    0.042967
16.691511    +0.47503  +0.47526    0.042967
16.734479    +0.47480  +0.47503    0.042967
16.777446    +0.47456  +0.47480    0.042967
16.820414    +0.47433  +0.47456    0.042967
16.863381    +0.47408  +0.47433    0.042967
16.906348    +0.47384  +0.47408    0.042967
16.949316    +0.47359  +0.47384    0.042967
16.992283    +0.47334  +0.47359    0.042967
17.035250    +0.47308  +0.47334    0.042967
17.078218    +0.47282  +0.47308    0.042967
17.121185    +0.47256  +0.47282    0.042967
17.164153    +0.47229  +0.47256    0.042967
17.207120    +0.47202  +0.47229    0.042967
17.250087    +0.47175  +0.47202    0.042967
17.293055    +0.47147  +0.47175    0.042967
17.336022    +0.47119  +0.47147    0.042967
17.378990    +0.47091  +0.47119    0.042967
17.421957    +0.47062  +0.47091    0.042967
17.464924    +0.47033  +0.47062    0.042967
17.507892    +0.47004  +0.47033    0.042967
17.550859    +0.46974  +0.47004    0.042967
17.593826    +0.46944  +0.46974    0.042967
17.636794    +0.46913  +0.46944    0.042967
17.679761    +0.46883  +0.46913    0.042967
17.722729    +0.46851  +0.46883    0.042967
17.765696    +0.46820  +0.46851    0.042967
17.808663    +0.46788  +0.46820    0.042967
17.851631    +0.46756  +0.46788    0.042967
17.894598    +0.46723  +0.46756    0.042967
17.937565    +0.46691  +0.46723    0.042967
17.980533    +0.46657  +0.46691    0.042967
18.023500    +0.46624  +0.46657    0.042967
18.066468    +0.46590  +0.46624    0.042967
18.109435    +0.46556  +0.46590    0.042967
18.152402    +0.46521  +0.46556    0.042967
18.195370    +0.46486  +0.46521    0.042967
18.238337    +0.46451  +0.46486    0.042967
18.281305    +0.46415  +0.46451    0.042967
18.324272    +0.46379  +0.46415    0.042967
18.367239    +0.46343  +0.46379    0.042967
18.410207    +0.46306  +0.46343    0.042967
18.453174    +0.46269  +0.46306    0.042967
18.496141    +0.46232  +0.46269    0.042967
18.539109    +0.46194  +0.46232    0.042967
18.582076    +0.46156  +0.46194    0.042967
18.625044    +0.46118  +0.46156    0.042967
18.668011    +0.46079  +0.46118    0.042967
18.710978    +0.46040  +0.46079    0.042967
18.753946    +0.46001  +0.46040    0.042967
18.796913    +0.45961  +0.46001    0.042967
18.839880    +0.45921  +0.45961    0.042967
18.882848    +0.45880  +0.45921    0.042967
18.925815    +0.45840  +0.45880    0.042967
18.968783    +0.45798  +0.45840    0.042967
19.011750    +0.45757  +0.45798    0.042967
19.054717    +0.45715  +0.45757    0.042967
19.097685    +0.45673  +0.45715    0.042967
19.140652    +0.45630  +0.45673    0.042967
19.183620    +0.45588  +0.45630    0.042967
19.226587    +0.45549  +0.45588    0.042967
19.269554    +0.45519  +0.45549    0.042967
19.312522    +0.45488  +0.45519    0.042967
19.355489    +0.45457  +0.45488    0.042967
19.398456    +0.45426  +0.45457    0.042967
19.441424    +0.45394  +0.45426    0.042967
19.484391    +0.45362  +0.45394    0.042967
19.527359    +0.45330  +0.45362    0.042967
19.570326    +0.45297  +0.45330    0.042967
19.613293    +0.45264  +0.45297    0.042967
19.656261    +0.45231  +0.45264    0.042967
19.699228    +0.45197  +0.45231    0.042967
19.742196    +0.45163  +0.45197    0.042967
19.785163    +0.45129  +0.45163    0.042967
19.828130    +0.45094  +0.45129    0.042967
19.871098    +0.45059  +0.45094    0.042967
19.914065    +0.45023  +0.45059    0.042967
19.957032    +0.44987  +0.45023    0.042967
20.000000    +0.44951  +0.44987    0.042967
20.000000    +0.44951  +0.44951    0.000000
Error: closed range without finding crossing.
Searching for crossing at nll = -20673.4 in the interval 11.4065, -20
      r      lvl-here  lvl-there   stepping
11.249491    +0.49446  +0.49447    -0.157033
11.092458    +0.49440  +0.49446    -0.157033
10.935426    +0.49429  +0.49440    -0.157033
10.778393    +0.49413  +0.49429    -0.157033
10.621360    +0.49393  +0.49413    -0.157033
10.464328    +0.49368  +0.49393    -0.157033
10.307295    +0.49338  +0.49368    -0.157033
10.150263    +0.49303  +0.49338    -0.157033
9.993230    +0.49263  +0.49303    -0.157033
9.836197    +0.49218  +0.49263    -0.157033
9.679165    +0.49169  +0.49218    -0.157033
9.522132    +0.49132  +0.49169    -0.157033
9.365099    +0.49084  +0.49132    -0.157033
9.208067    +0.49032  +0.49084    -0.157033
9.051034    +0.48974  +0.49032    -0.157033
8.894002    +0.48912  +0.48974    -0.157033
8.736969    +0.48845  +0.48912    -0.157033
8.579936    +0.48773  +0.48845    -0.157033
8.422904    +0.48696  +0.48773    -0.157033
8.265871    +0.48614  +0.48696    -0.157033
8.108839    +0.48528  +0.48614    -0.157033
7.951806    +0.48436  +0.48528    -0.157033
7.794773    +0.48355  +0.48436    -0.157033
7.637741    +0.48283  +0.48355    -0.157033
7.480708    +0.48206  +0.48283    -0.157033
7.323675    +0.48124  +0.48206    -0.157033
7.166643    +0.48037  +0.48124    -0.157033
7.009610    +0.47945  +0.48037    -0.157033
6.852578    +0.47848  +0.47945    -0.157033
6.695545    +0.47746  +0.47848    -0.157033
6.538512    +0.47639  +0.47746    -0.157033
6.381480    +0.47528  +0.47639    -0.157033
6.224447    +0.47411  +0.47528    -0.157033
6.067415    +0.47289  +0.47411    -0.157033
5.910382    +0.47163  +0.47289    -0.157033
5.753349    +0.47031  +0.47163    -0.157033
5.596317    +0.47061  +0.47031    -0.157033
5.439284    +0.47001  +0.47061    -0.157033
5.282251    +0.46936  +0.47001    -0.157033
5.125219    +0.46866  +0.46936    -0.157033
4.968186    +0.46791  +0.46866    -0.157033
4.811154    +0.46711  +0.46791    -0.157033
4.654121    +0.46626  +0.46711    -0.157033
4.497088    +0.46536  +0.46626    -0.157033
4.340056    +0.46441  +0.46536    -0.157033
4.183023    +0.46341  +0.46441    -0.157033
4.025991    +0.46236  +0.46341    -0.157033
3.868958    +0.46126  +0.46236    -0.157033
3.711925    +0.46011  +0.46126    -0.157033
3.554893    +0.45895  +0.46011    -0.157033
3.397860    +0.45805  +0.45895    -0.157033
3.240828    +0.45710  +0.45805    -0.157033
3.083795    +0.45610  +0.45710    -0.157033
2.926762    +0.45505  +0.45610    -0.157033
2.769730    +0.45395  +0.45505    -0.157033
2.612697    +0.45279  +0.45395    -0.157033
2.455664    +0.45159  +0.45279    -0.157033
2.298632    +0.45033  +0.45159    -0.157033
2.141599    +0.44903  +0.45033    -0.157033
1.984567    +0.44768  +0.44903    -0.157033
1.827534    +0.44627  +0.44768    -0.157033
1.670501    +0.44481  +0.44627    -0.157033
1.513469    +0.44331  +0.44481    -0.157033
1.356436    +0.44175  +0.44331    -0.157033
1.199404    +0.44014  +0.44175    -0.157033
1.042371    +0.43848  +0.44014    -0.157033
0.885338    +0.43677  +0.43848    -0.157033
0.728306    +0.43500  +0.43677    -0.157033
0.571273    +0.43390  +0.43500    -0.157033
0.414240    +0.43225  +0.43390    -0.157033
0.257208    +0.43055  +0.43225    -0.157033
0.100175    +0.42880  +0.43055    -0.157033
-0.056857    +0.42700  +0.42880    -0.157033
-0.213890    +0.42514  +0.42700    -0.157033
-0.370923    +0.42323  +0.42514    -0.157033
-0.527955    +0.42128  +0.42323    -0.157033
-0.684988    +0.41927  +0.42128    -0.157033
-0.842020    +0.41720  +0.41927    -0.157033
-0.999053    +0.41509  +0.41720    -0.157033
-1.156086    +0.41292  +0.41509    -0.157033
-1.313118    +0.41110  +0.41292    -0.157033
-1.470151    +0.40931  +0.41110    -0.157033
-1.627184    +0.40746  +0.40931    -0.157033
-1.784216    +0.40556  +0.40746    -0.157033
-1.941249    +0.40361  +0.40556    -0.157033
-2.098281    +0.40161  +0.40361    -0.157033
-2.255314    +0.39955  +0.40161    -0.157033
-2.412347    +0.39744  +0.39955    -0.157033
-2.569379    +0.39528  +0.39744    -0.157033
-2.726412    +0.39307  +0.39528    -0.157033
-2.883444    +0.39080  +0.39307    -0.157033
-3.040477    +0.38848  +0.39080    -0.157033
-3.197510    +0.38611  +0.38848    -0.157033
-3.354542    +0.38369  +0.38611    -0.157033
-3.511575    +0.38121  +0.38369    -0.157033
-3.668607    +0.37880  +0.38121    -0.157033
-3.825640    +0.37668  +0.37880    -0.157033
-3.982673    +0.37451  +0.37668    -0.157033
-4.139705    +0.37229  +0.37451    -0.157033
-4.296738    +0.37002  +0.37229    -0.157033
-4.453771    +0.36769  +0.37002    -0.157033
-4.610803    +0.36531  +0.36769    -0.157033
-4.767836    +0.36288  +0.36531    -0.157033
-4.924868    +0.36040  +0.36288    -0.157033
-5.081901    +0.35786  +0.36040    -0.157033
-5.238934    +0.35527  +0.35786    -0.157033
-5.395966    +0.35262  +0.35527    -0.157033
-5.552999    +0.34992  +0.35262    -0.157033
-5.710031    +0.34717  +0.34992    -0.157033
-5.867064    +0.34437  +0.34717    -0.157033
-6.024097    +0.34151  +0.34437    -0.157033
-6.181129    +0.33859  +0.34151    -0.157033
-6.338162    +0.33563  +0.33859    -0.157033
-6.495195    +0.33260  +0.33563    -0.157033
-6.652227    +0.32953  +0.33260    -0.157033
-6.809260    +0.32640  +0.32953    -0.157033
-6.966292    +0.32684  +0.32640    -0.157033
-7.123325    +0.32473  +0.32684    -0.157033
-7.280358    +0.32257  +0.32473    -0.157033
-7.437390    +0.32035  +0.32257    -0.157033
-7.594423    +0.31808  +0.32035    -0.157033
-7.751455    +0.31575  +0.31808    -0.157033
-7.908488    +0.31338  +0.31575    -0.157033
-8.065521    +0.31094  +0.31338    -0.157033
-8.222553    +0.30845  +0.31094    -0.157033
-8.379586    +0.30591  +0.30845    -0.157033
-8.536619    +0.30332  +0.30591    -0.157033
-8.693651    +0.30066  +0.30332    -0.157033
-8.850684    +0.29796  +0.30066    -0.157033
-9.007716    +0.29520  +0.29796    -0.157033
-9.164749    +0.29238  +0.29520    -0.157033
-9.321782    +0.28951  +0.29238    -0.157033
-9.478814    +0.28658  +0.28951    -0.157033
-9.635847    +0.28360  +0.28658    -0.157033
-9.792879    +0.28056  +0.28360    -0.157033
-9.949912    +0.27747  +0.28056    -0.157033
-10.106945    +0.27432  +0.27747    -0.157033
-10.263977    +0.27158  +0.27432    -0.157033
-10.421010    +0.26855  +0.27158    -0.157033
-10.578042    +0.26548  +0.26855    -0.157033
-10.735075    +0.26235  +0.26548    -0.157033
-10.892108    +0.25916  +0.26235    -0.157033
-11.049140    +0.25591  +0.25916    -0.157033
-11.206173    +0.25261  +0.25591    -0.157033
-11.363206    +0.24926  +0.25261    -0.157033
-11.520238    +0.24665  +0.24926    -0.157033
-11.677271    +0.24382  +0.24665    -0.157033
-11.834303    +0.24094  +0.24382    -0.157033
-11.991336    +0.23800  +0.24094    -0.157033
-12.148369    +0.23501  +0.23800    -0.157033
-12.305401    +0.23195  +0.23501    -0.157033
-12.462434    +0.22885  +0.23195    -0.157033
-12.619466    +0.22568  +0.22885    -0.157033
-12.776499    +0.22246  +0.22568    -0.157033
-12.933532    +0.21919  +0.22246    -0.157033
-13.090564    +0.21585  +0.21919    -0.157033
-13.247597    +0.21246  +0.21585    -0.157033
-13.404630    +0.20901  +0.21246    -0.157033
-13.561662    +0.20551  +0.20901    -0.157033
-13.718695    +0.20195  +0.20551    -0.157033
-13.875727    +0.19833  +0.20195    -0.157033
-14.032760    +0.19465  +0.19833    -0.157033
-14.189793    +0.19092  +0.19465    -0.157033
-14.346825    +0.18757  +0.19092    -0.157033
-14.503858    +0.18429  +0.18757    -0.157033
-14.660890    +0.18095  +0.18429    -0.157033
-14.817923    +0.17756  +0.18095    -0.157033
-14.974956    +0.17410  +0.17756    -0.157033
-15.131988    +0.17059  +0.17410    -0.157033
-15.289021    +0.16702  +0.17059    -0.157033
-15.446054    +0.16340  +0.16702    -0.157033
-15.603086    +0.15971  +0.16340    -0.157033
-15.760119    +0.15597  +0.15971    -0.157033
-15.917151    +0.15217  +0.15597    -0.157033
-16.074184    +0.14831  +0.15217    -0.157033
-16.231217    +0.14439  +0.14831    -0.157033
-16.388249    +0.14041  +0.14439    -0.157033
-16.545282    +0.13638  +0.14041    -0.157033
-16.702314    +0.13228  +0.13638    -0.157033
-16.859347    +0.12854  +0.13228    -0.157033
-17.016380    +0.12488  +0.12854    -0.157033
-17.173412    +0.12290  +0.12488    -0.157033
-17.330445    +0.11907  +0.12290    -0.157033
-17.487477    +0.11519  +0.11907    -0.157033
-17.644510    +0.11125  +0.11519    -0.157033
-17.801543    +0.10724  +0.11125    -0.157033
-17.958575    +0.10467  +0.10724    -0.157033
-18.115608    +0.10091  +0.10467    -0.157033
-18.272641    +0.09710  +0.10091    -0.157033
-18.429673    +0.09322  +0.09710    -0.157033
-18.586706    +0.08929  +0.09322    -0.157033
-18.743738    +0.08529  +0.08929    -0.157033
-18.900771    +0.08124  +0.08529    -0.157033
-19.057804    +0.07713  +0.08124    -0.157033
-19.214836    +0.07295  +0.07713    -0.157033
-19.371869    +0.06872  +0.07295    -0.157033
-19.528901    +0.06443  +0.06872    -0.157033
-19.685934    +0.06008  +0.06443    -0.157033
-19.842967    +0.05613  +0.06008    -0.157033
-19.999999    +0.05213  +0.05613    -0.157033
-19.999999    +0.05213  +0.05213    -0.000000
Error: closed range without finding crossing.

 --- MaxLikelihoodFit ---
Best fit r: 11.4065  -31.4065/+8.59348  (68% CL)
nll S+B -> -61.4728  nll B -> -62.14
Done in 6.42 min (cpu), 6.44 min (real)
>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from expected outcome
Created Branches
Searching for crossing at nll = -25177 in the interval 0.00589139, 20
      r      lvl-here  lvl-there   stepping
0.105862    +0.49447  +0.49447    0.099971
0.205832    +0.49443  +0.49447    0.099971
0.305803    +0.49438  +0.49443    0.099971
0.405774    +0.49431  +0.49438    0.099971
0.505744    +0.49422  +0.49431    0.099971
0.605715    +0.49411  +0.49422    0.099971
0.705685    +0.49397  +0.49411    0.099971
0.805656    +0.49382  +0.49397    0.099971
0.905626    +0.49365  +0.49382    0.099971
1.005597    +0.49345  +0.49365    0.099971
1.105567    +0.49324  +0.49345    0.099971
1.205538    +0.49301  +0.49324    0.099971
1.305508    +0.49275  +0.49301    0.099971
1.405479    +0.49249  +0.49275    0.099971
1.505450    +0.49226  +0.49249    0.099971
1.605420    +0.49201  +0.49226    0.099971
1.705391    +0.49174  +0.49201    0.099971
1.805361    +0.49146  +0.49174    0.099971
1.905332    +0.49115  +0.49146    0.099971
2.005302    +0.49082  +0.49115    0.099971
2.105273    +0.49047  +0.49082    0.099971
2.205243    +0.49011  +0.49047    0.099971
2.305214    +0.48972  +0.49011    0.099971
2.405184    +0.48931  +0.48972    0.099971
2.505155    +0.48888  +0.48931    0.099971
2.605125    +0.48844  +0.48888    0.099971
2.705096    +0.48797  +0.48844    0.099971
2.805067    +0.48748  +0.48797    0.099971
2.905037    +0.48697  +0.48748    0.099971
3.005008    +0.48645  +0.48697    0.099971
3.104978    +0.48590  +0.48645    0.099971
3.204949    +0.48536  +0.48590    0.099971
3.304919    +0.48495  +0.48536    0.099971
3.404890    +0.48452  +0.48495    0.099971
3.504860    +0.48407  +0.48452    0.099971
3.604831    +0.48360  +0.48407    0.099971
3.704801    +0.48311  +0.48360    0.099971
3.804772    +0.48261  +0.48311    0.099971
3.904742    +0.48208  +0.48261    0.099971
4.004713    +0.48153  +0.48208    0.099971
4.104684    +0.48096  +0.48153    0.099971
4.204654    +0.48037  +0.48096    0.099971
4.304625    +0.47977  +0.48037    0.099971
4.404595    +0.47914  +0.47977    0.099971
4.504566    +0.47849  +0.47914    0.099971
4.604536    +0.47783  +0.47849    0.099971
4.704507    +0.47714  +0.47783    0.099971
4.804477    +0.47643  +0.47714    0.099971
4.904448    +0.47571  +0.47643    0.099971
5.004418    +0.47496  +0.47571    0.099971
5.104389    +0.47420  +0.47496    0.099971
5.204360    +0.47341  +0.47420    0.099971
5.304330    +0.47261  +0.47341    0.099971
5.404301    +0.47179  +0.47261    0.099971
5.504271    +0.47094  +0.47179    0.099971
5.604242    +0.47008  +0.47094    0.099971
5.704212    +0.46920  +0.47008    0.099971
5.804183    +0.46830  +0.46920    0.099971
5.904153    +0.46738  +0.46830    0.099971
6.004124    +0.46650  +0.46738    0.099971
6.104094    +0.46581  +0.46650    0.099971
6.204065    +0.46510  +0.46581    0.099971
6.304035    +0.46437  +0.46510    0.099971
6.404006    +0.46361  +0.46437    0.099971
6.503977    +0.46284  +0.46361    0.099971
6.603947    +0.46205  +0.46284    0.099971
6.703918    +0.46124  +0.46205    0.099971
6.803888    +0.46041  +0.46124    0.099971
6.903859    +0.45956  +0.46041    0.099971
7.003829    +0.45870  +0.45956    0.099971
7.103800    +0.45781  +0.45870    0.099971
7.203770    +0.45690  +0.45781    0.099971
7.303741    +0.45598  +0.45690    0.099971
7.403711    +0.45503  +0.45598    0.099971
7.503682    +0.45407  +0.45503    0.099971
7.603652    +0.45308  +0.45407    0.099971
7.703623    +0.45208  +0.45308    0.099971
7.803594    +0.45106  +0.45208    0.099971
7.903564    +0.45001  +0.45106    0.099971
8.003535    +0.44895  +0.45001    0.099971
8.103505    +0.44787  +0.44895    0.099971
8.203476    +0.44677  +0.44787    0.099971
8.303446    +0.44566  +0.44677    0.099971
8.403417    +0.44452  +0.44566    0.099971
8.503387    +0.44336  +0.44452    0.099971
8.603358    +0.44219  +0.44336    0.099971
8.703328    +0.44099  +0.44219    0.099971
8.803299    +0.43978  +0.44099    0.099971
8.903270    +0.43854  +0.43978    0.099971
9.003240    +0.43729  +0.43854    0.099971
9.103211    +0.43602  +0.43729    0.099971
9.203181    +0.43577  +0.43602    0.099971
9.303152    +0.43478  +0.43577    0.099971
9.403122    +0.43378  +0.43478    0.099971
9.503093    +0.43276  +0.43378    0.099971
9.603063    +0.43172  +0.43276    0.099971
9.703034    +0.43066  +0.43172    0.099971
9.803004    +0.42959  +0.43066    0.099971
9.902975    +0.42849  +0.42959    0.099971
10.002945    +0.42737  +0.42849    0.099971
10.102916    +0.42624  +0.42737    0.099971
10.202887    +0.42508  +0.42624    0.099971
10.302857    +0.42391  +0.42508    0.099971
10.402828    +0.42272  +0.42391    0.099971
10.502798    +0.42151  +0.42272    0.099971
10.602769    +0.42028  +0.42151    0.099971
10.702739    +0.41903  +0.42028    0.099971
10.802710    +0.41777  +0.41903    0.099971
10.902680    +0.41648  +0.41777    0.099971
11.002651    +0.41518  +0.41648    0.099971
11.102621    +0.41385  +0.41518    0.099971
11.202592    +0.41251  +0.41385    0.099971
11.302563    +0.41115  +0.41251    0.099971
11.402533    +0.40977  +0.41115    0.099971
11.502504    +0.40837  +0.40977    0.099971
11.602474    +0.40695  +0.40837    0.099971
11.702445    +0.40552  +0.40695    0.099971
11.802415    +0.40406  +0.40552    0.099971
11.902386    +0.40259  +0.40406    0.099971
12.002356    +0.40110  +0.40259    0.099971
12.102327    +0.39958  +0.40110    0.099971
12.202297    +0.39805  +0.39958    0.099971
12.302268    +0.39651  +0.39805    0.099971
12.402238    +0.39494  +0.39651    0.099971
12.502209    +0.39335  +0.39494    0.099971
12.602180    +0.39227  +0.39335    0.099971
12.702150    +0.39096  +0.39227    0.099971
12.802121    +0.38963  +0.39096    0.099971
12.902091    +0.38829  +0.38963    0.099971
13.002062    +0.38692  +0.38829    0.099971
13.102032    +0.38554  +0.38692    0.099971
13.202003    +0.38414  +0.38554    0.099971
13.301973    +0.38272  +0.38414    0.099971
13.401944    +0.38128  +0.38272    0.099971
13.501914    +0.37982  +0.38128    0.099971
13.601885    +0.37835  +0.37982    0.099971
13.701855    +0.37685  +0.37835    0.099971
13.801826    +0.37534  +0.37685    0.099971
13.901797    +0.37381  +0.37534    0.099971
14.001767    +0.37226  +0.37381    0.099971
14.101738    +0.37069  +0.37226    0.099971
14.201708    +0.36911  +0.37069    0.099971
14.301679    +0.36750  +0.36911    0.099971
14.401649    +0.36588  +0.36750    0.099971
14.501620    +0.36424  +0.36588    0.099971
14.601590    +0.36258  +0.36424    0.099971
14.701561    +0.36090  +0.36258    0.099971
14.801531    +0.35920  +0.36090    0.099971
14.901502    +0.35748  +0.35920    0.099971
15.001473    +0.35575  +0.35748    0.099971
15.101443    +0.35400  +0.35575    0.099971
15.201414    +0.35223  +0.35400    0.099971
15.301384    +0.35044  +0.35223    0.099971
15.401355    +0.34863  +0.35044    0.099971
15.501325    +0.34681  +0.34863    0.099971
15.601296    +0.34496  +0.34681    0.099971
15.701266    +0.34310  +0.34496    0.099971
15.801237    +0.34122  +0.34310    0.099971
15.901207    +0.33957  +0.34122    0.099971
16.001178    +0.33799  +0.33957    0.099971
16.101148    +0.33639  +0.33799    0.099971
16.201119    +0.33477  +0.33639    0.099971
16.301090    +0.33313  +0.33477    0.099971
16.401060    +0.33147  +0.33313    0.099971
16.501031    +0.32980  +0.33147    0.099971
16.601001    +0.32811  +0.32980    0.099971
16.700972    +0.32640  +0.32811    0.099971
16.800942    +0.32467  +0.32640    0.099971
16.900913    +0.32292  +0.32467    0.099971
17.000883    +0.32116  +0.32292    0.099971
17.100854    +0.31938  +0.32116    0.099971
17.200824    +0.31758  +0.31938    0.099971
17.300795    +0.31576  +0.31758    0.099971
17.400765    +0.31392  +0.31576    0.099971
17.500736    +0.31206  +0.31392    0.099971
17.600707    +0.31019  +0.31206    0.099971
17.700677    +0.30830  +0.31019    0.099971
17.800648    +0.30639  +0.30830    0.099971
17.900618    +0.30446  +0.30639    0.099971
18.000589    +0.30252  +0.30446    0.099971
18.100559    +0.30055  +0.30252    0.099971
18.200530    +0.29857  +0.30055    0.099971
18.300500    +0.29657  +0.29857    0.099971
18.400471    +0.29455  +0.29657    0.099971
18.500441    +0.29252  +0.29455    0.099971
18.600412    +0.29046  +0.29252    0.099971
18.700383    +0.28839  +0.29046    0.099971
18.800353    +0.28630  +0.28839    0.099971
18.900324    +0.28419  +0.28630    0.099971
19.000294    +0.28207  +0.28419    0.099971
19.100265    +0.27992  +0.28207    0.099971
19.200235    +0.27776  +0.27992    0.099971
19.300206    +0.27558  +0.27776    0.099971
19.400176    +0.27338  +0.27558    0.099971
19.500147    +0.27117  +0.27338    0.099971
