>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from observation
Created Branches
Searching for crossing at nll = -20721.3 in the interval 1.145, 20
      r      lvl-here  lvl-there   stepping
5.670199    +0.45649  +0.45799    0.094275
5.764474    +0.45494  +0.45649    0.094275
5.858749    +0.45335  +0.45494    0.094275
5.953024    +0.45171  +0.45335    0.094275
6.047299    +0.45002  +0.45171    0.094275
6.141574    +0.44828  +0.45002    0.094275
6.235849    +0.44650  +0.44828    0.094275
6.330124    +0.44466  +0.44650    0.094275
6.424399    +0.44336  +0.44466    0.094275
6.518674    +0.44185  +0.44336    0.094275
6.612949    +0.44029  +0.44185    0.094275
6.707224    +0.43869  +0.44029    0.094275
6.801499    +0.43704  +0.43869    0.094275
6.895774    +0.43534  +0.43704    0.094275
6.990049    +0.43360  +0.43534    0.094275
7.084324    +0.43180  +0.43360    0.094275
7.178599    +0.42996  +0.43180    0.094275
7.272874    +0.42808  +0.42996    0.094275
7.367149    +0.42614  +0.42808    0.094275
7.461424    +0.42416  +0.42614    0.094275
7.555699    +0.42214  +0.42416    0.094275
7.649974    +0.42006  +0.42214    0.094275
7.744249    +0.41794  +0.42006    0.094275
7.838524    +0.41577  +0.41794    0.094275
7.932799    +0.41356  +0.41577    0.094275
8.027074    +0.41132  +0.41356    0.094275
8.121349    +0.40949  +0.41132    0.094275
8.215624    +0.40762  +0.40949    0.094275
8.309899    +0.40571  +0.40762    0.094275
8.404174    +0.40374  +0.40571    0.094275
8.498449    +0.40173  +0.40374    0.094275
8.592724    +0.39968  +0.40173    0.094275
8.686999    +0.39757  +0.39968    0.094275
8.781274    +0.39542  +0.39757    0.094275
8.875549    +0.39323  +0.39542    0.094275
8.969824    +0.39099  +0.39323    0.094275
9.064099    +0.38870  +0.39099    0.094275
9.158374    +0.38636  +0.38870    0.094275
9.252649    +0.38398  +0.38636    0.094275
9.346924    +0.38155  +0.38398    0.094275
9.441199    +0.37908  +0.38155    0.094275
9.535474    +0.37656  +0.37908    0.094275
9.629749    +0.37400  +0.37656    0.094275
9.724024    +0.37138  +0.37400    0.094275
9.818299    +0.36873  +0.37138    0.094275
9.912574    +0.36602  +0.36873    0.094275
10.006849    +0.36327  +0.36602    0.094275
10.101124    +0.36048  +0.36327    0.094275
10.195399    +0.35805  +0.36048    0.094275
10.289674    +0.35568  +0.35805    0.094275
10.383949    +0.35326  +0.35568    0.094275
10.478224    +0.35080  +0.35326    0.094275
10.572499    +0.34829  +0.35080    0.094275
10.666774    +0.34574  +0.34829    0.094275
10.761049    +0.34314  +0.34574    0.094275
10.855324    +0.34049  +0.34314    0.094275
10.949599    +0.33780  +0.34049    0.094275
11.043874    +0.33507  +0.33780    0.094275
11.138149    +0.33229  +0.33507    0.094275
11.232424    +0.32946  +0.33229    0.094275
11.326699    +0.32659  +0.32946    0.094275
11.420974    +0.32367  +0.32659    0.094275
11.515249    +0.32071  +0.32367    0.094275
11.609524    +0.31957  +0.32071    0.094275
11.703799    +0.32513  +0.31957    0.094275
11.798074    +0.32278  +0.32513    0.094275
11.892349    +0.32038  +0.32278    0.094275
11.986624    +0.31794  +0.32038    0.094275
12.080899    +0.31545  +0.31794    0.094275
12.175174    +0.31292  +0.31545    0.094275
12.269449    +0.31034  +0.31292    0.094275
12.363724    +0.30772  +0.31034    0.094275
12.457999    +0.30505  +0.30772    0.094275
12.552274    +0.30234  +0.30505    0.094275
12.646549    +0.29959  +0.30234    0.094275
12.740824    +0.29678  +0.29959    0.094275
12.835099    +0.29394  +0.29678    0.094275
12.929374    +0.29105  +0.29394    0.094275
13.023649    +0.28811  +0.29105    0.094275
13.117924    +0.28513  +0.28811    0.094275
13.212199    +0.28211  +0.28513    0.094275
13.306474    +0.27904  +0.28211    0.094275
13.400749    +0.27592  +0.27904    0.094275
13.495024    +0.27276  +0.27592    0.094275
13.589299    +0.26956  +0.27276    0.094275
13.683574    +0.26631  +0.26956    0.094275
13.777849    +0.26302  +0.26631    0.094275
13.872124    +0.25968  +0.26302    0.094275
13.966399    +0.25630  +0.25968    0.094275
14.060674    +0.25288  +0.25630    0.094275
14.154949    +0.24941  +0.25288    0.094275
14.249224    +0.24706  +0.24941    0.094275
14.343499    +0.24410  +0.24706    0.094275
14.437774    +0.24109  +0.24410    0.094275
14.532049    +0.23804  +0.24109    0.094275
14.626324    +0.23494  +0.23804    0.094275
14.720599    +0.23179  +0.23494    0.094275
14.814874    +0.22861  +0.23179    0.094275
14.909149    +0.22538  +0.22861    0.094275
15.003424    +0.22210  +0.22538    0.094275
15.097699    +0.21878  +0.22210    0.094275
15.191974    +0.21542  +0.21878    0.094275
15.286249    +0.21202  +0.21542    0.094275
15.380524    +0.20857  +0.21202    0.094275
15.474799    +0.20507  +0.20857    0.094275
15.569074    +0.20154  +0.20507    0.094275
15.663349    +0.19795  +0.20154    0.094275
15.757624    +0.19433  +0.19795    0.094275
15.851899    +0.19066  +0.19433    0.094275
15.946174    +0.18695  +0.19066    0.094275
16.040449    +0.18319  +0.18695    0.094275
16.134724    +0.17939  +0.18319    0.094275
16.228999    +0.17555  +0.17939    0.094275
16.323274    +0.17166  +0.17555    0.094275
16.417549    +0.16823  +0.17166    0.094275
16.511824    +0.16490  +0.16823    0.094275
16.606099    +0.16153  +0.16490    0.094275
16.700374    +0.15812  +0.16153    0.094275
16.794649    +0.15466  +0.15812    0.094275
16.888924    +0.15116  +0.15466    0.094275
16.983199    +0.14762  +0.15116    0.094275
17.077474    +0.14403  +0.14762    0.094275
17.171749    +0.14040  +0.14403    0.094275
17.266024    +0.13673  +0.14040    0.094275
17.360299    +0.13301  +0.13673    0.094275
17.454574    +0.12925  +0.13301    0.094275
17.548849    +0.12545  +0.12925    0.094275
17.643124    +0.12160  +0.12545    0.094275
17.737399    +0.11771  +0.12160    0.094275
17.831674    +0.11378  +0.11771    0.094275
17.925949    +0.10981  +0.11378    0.094275
18.020224    +0.10579  +0.10981    0.094275
18.114499    +0.10173  +0.10579    0.094275
18.208774    +0.09763  +0.10173    0.094275
18.303049    +0.09348  +0.09763    0.094275
18.397324    +0.08929  +0.09348    0.094275
18.491599    +0.08506  +0.08929    0.094275
18.585874    +0.08079  +0.08506    0.094275
18.680150    +0.07647  +0.08079    0.094275
18.774425    +0.07211  +0.07647    0.094275
18.868700    +0.06771  +0.07211    0.094275
18.962975    +0.06327  +0.06771    0.094275
19.057250    +0.05977  +0.06327    0.094275
19.151525    +0.05585  +0.05977    0.094275
19.245800    +0.05188  +0.05585    0.094275
19.340075    +0.04787  +0.05188    0.094275
19.434350    +0.04382  +0.04787    0.094275
19.528625    +0.03973  +0.04382    0.094275
19.622900    +0.03559  +0.03973    0.094275
19.717175    +0.03141  +0.03559    0.094275
19.811450    +0.02787  +0.03141    0.094275
19.905725    +0.02384  +0.02787    0.094275
20.000000    +0.01977  +0.02384    0.094275
20.000000    +0.01977  +0.01977    0.000000
Error: closed range without finding crossing.
Searching for crossing at nll = -20721.3 in the interval 1.145, -20
      r      lvl-here  lvl-there   stepping
1.039274    +0.49442  +0.49447    -0.105725
0.933549    +0.49431  +0.49442    -0.105725
0.827824    +0.49414  +0.49431    -0.105725
0.722099    +0.49390  +0.49414    -0.105725
0.616374    +0.49359  +0.49390    -0.105725
0.510649    +0.49323  +0.49359    -0.105725
0.404924    +0.49280  +0.49323    -0.105725
0.299199    +0.49231  +0.49280    -0.105725
0.193474    +0.49175  +0.49231    -0.105725
0.087749    +0.49122  +0.49175    -0.105725
-0.017976    +0.49073  +0.49122    -0.105725
-0.123701    +0.49018  +0.49073    -0.105725
-0.229426    +0.48956  +0.49018    -0.105725
-0.335151    +0.48888  +0.48956    -0.105725
-0.440876    +0.48814  +0.48888    -0.105725
-0.546601    +0.48733  +0.48814    -0.105725
-0.652326    +0.48646  +0.48733    -0.105725
-0.758051    +0.48553  +0.48646    -0.105725
-0.863776    +0.48453  +0.48553    -0.105725
-0.969501    +0.48346  +0.48453    -0.105725
-1.075226    +0.48246  +0.48346    -0.105725
-1.180951    +0.48160  +0.48246    -0.105725
-1.286676    +0.48068  +0.48160    -0.105725
-1.392401    +0.47969  +0.48068    -0.105725
-1.498126    +0.47864  +0.47969    -0.105725
-1.603851    +0.47753  +0.47864    -0.105725
-1.709576    +0.47635  +0.47753    -0.105725
-1.815301    +0.47511  +0.47635    -0.105725
-1.921026    +0.47380  +0.47511    -0.105725
-2.026751    +0.47243  +0.47380    -0.105725
-2.132476    +0.47099  +0.47243    -0.105725
-2.238201    +0.46949  +0.47099    -0.105725
-2.343926    +0.46792  +0.46949    -0.105725
-2.449651    +0.46663  +0.46792    -0.105725
-2.555376    +0.46538  +0.46663    -0.105725
-2.661101    +0.46406  +0.46538    -0.105725
-2.766826    +0.46268  +0.46406    -0.105725
-2.872551    +0.46124  +0.46268    -0.105725
-2.978276    +0.45972  +0.46124    -0.105725
-3.084001    +0.45815  +0.45972    -0.105725
-3.189726    +0.45651  +0.45815    -0.105725
-3.295451    +0.45480  +0.45651    -0.105725
-3.401176    +0.45303  +0.45480    -0.105725
-3.506901    +0.45119  +0.45303    -0.105725
-3.612626    +0.44929  +0.45119    -0.105725
-3.718351    +0.44732  +0.44929    -0.105725
-3.824076    +0.44529  +0.44732    -0.105725
-3.929801    +0.44319  +0.44529    -0.105725
-4.035526    +0.44102  +0.44319    -0.105725
-4.141251    +0.43952  +0.44102    -0.105725
-4.246976    +0.43782  +0.43952    -0.105725
-4.352701    +0.43606  +0.43782    -0.105725
-4.458426    +0.43423  +0.43606    -0.105725
-4.564151    +0.43234  +0.43423    -0.105725
-4.669876    +0.43038  +0.43234    -0.105725
-4.775601    +0.42835  +0.43038    -0.105725
-4.881326    +0.42626  +0.42835    -0.105725
-4.987051    +0.42411  +0.42626    -0.105725
-5.092776    +0.42188  +0.42411    -0.105725
-5.198501    +0.41959  +0.42188    -0.105725
-5.304226    +0.41724  +0.41959    -0.105725
-5.409951    +0.41482  +0.41724    -0.105725
-5.515676    +0.41233  +0.41482    -0.105725
-5.621401    +0.40977  +0.41233    -0.105725
-5.727126    +0.40786  +0.40977    -0.105725
-5.832851    +0.40616  +0.40786    -0.105725
-5.938576    +0.40439  +0.40616    -0.105725
-6.044301    +0.40256  +0.40439    -0.105725
-6.150026    +0.40066  +0.40256    -0.105725
-6.255751    +0.39869  +0.40066    -0.105725
-6.361476    +0.39666  +0.39869    -0.105725
-6.467201    +0.39457  +0.39666    -0.105725
-6.572926    +0.39240  +0.39457    -0.105725
-6.678651    +0.39018  +0.39240    -0.105725
-6.784376    +0.38788  +0.39018    -0.105725
-6.890101    +0.38552  +0.38788    -0.105725
-6.995826    +0.38309  +0.38552    -0.105725
-7.101551    +0.38060  +0.38309    -0.105725
-7.207276    +0.37848  +0.38060    -0.105725
-7.313001    +0.37633  +0.37848    -0.105725
-7.418726    +0.37410  +0.37633    -0.105725
-7.524451    +0.37181  +0.37410    -0.105725
-7.630176    +0.36946  +0.37181    -0.105725
-7.735901    +0.36703  +0.36946    -0.105725
-7.841626    +0.36454  +0.36703    -0.105725
-7.947351    +0.36199  +0.36454    -0.105725
-8.053076    +0.35936  +0.36199    -0.105725
-8.158801    +0.35667  +0.35936    -0.105725
-8.264526    +0.35391  +0.35667    -0.105725
-8.370251    +0.35109  +0.35391    -0.105725
-8.475976    +0.34820  +0.35109    -0.105725
-8.581701    +0.34524  +0.34820    -0.105725
-8.687426    +0.34221  +0.34524    -0.105725
-8.793151    +0.33955  +0.34221    -0.105725
-8.898876    +0.33684  +0.33955    -0.105725
-9.004601    +0.33407  +0.33684    -0.105725
-9.110326    +0.33123  +0.33407    -0.105725
-9.216051    +0.32833  +0.33123    -0.105725
-9.321776    +0.32535  +0.32833    -0.105725
-9.427501    +0.32231  +0.32535    -0.105725
-9.533226    +0.31920  +0.32231    -0.105725
-9.638950    +0.31602  +0.31920    -0.105725
-9.744675    +0.31278  +0.31602    -0.105725
-9.850400    +0.30947  +0.31278    -0.105725
-9.956125    +0.30609  +0.30947    -0.105725
-10.061850    +0.30264  +0.30609    -0.105725
-10.167575    +0.29912  +0.30264    -0.105725
-10.273300    +0.29553  +0.29912    -0.105725
-10.379025    +0.29188  +0.29553    -0.105725
-10.484750    +0.28816  +0.29188    -0.105725
-10.590475    +0.28524  +0.28816    -0.105725
-10.696200    +0.28200  +0.28524    -0.105725
-10.801925    +0.27868  +0.28200    -0.105725
-10.907650    +0.27530  +0.27868    -0.105725
-11.013375    +0.27185  +0.27530    -0.105725
-11.119100    +0.26833  +0.27185    -0.105725
-11.224825    +0.26474  +0.26833    -0.105725
-11.330550    +0.26109  +0.26474    -0.105725
-11.436275    +0.25736  +0.26109    -0.105725
-11.542000    +0.25357  +0.25736    -0.105725
-11.647725    +0.24971  +0.25357    -0.105725
-11.753450    +0.24578  +0.24971    -0.105725
-11.859175    +0.24208  +0.24578    -0.105725
-11.964900    +0.23847  +0.24208    -0.105725
-12.070625    +0.23480  +0.23847    -0.105725
-12.176350    +0.23106  +0.23480    -0.105725
-12.282075    +0.22725  +0.23106    -0.105725
-12.387800    +0.22337  +0.22725    -0.105725
-12.493525    +0.21943  +0.22337    -0.105725
-12.599250    +0.21541  +0.21943    -0.105725
-12.704975    +0.21133  +0.21541    -0.105725
-12.810700    +0.20717  +0.21133    -0.105725
-12.916425    +0.20295  +0.20717    -0.105725
-13.022150    +0.19865  +0.20295    -0.105725
-13.127875    +0.19499  +0.19865    -0.105725
-13.233600    +0.20171  +0.19499    -0.105725
-13.339325    +0.19801  +0.20171    -0.105725
-13.445050    +0.19425  +0.19801    -0.105725
-13.550775    +0.19041  +0.19425    -0.105725
-13.656500    +0.18651  +0.19041    -0.105725
-13.762225    +0.18253  +0.18651    -0.105725
-13.867950    +0.17849  +0.18253    -0.105725
-13.973675    +0.17437  +0.17849    -0.105725
-14.079400    +0.17019  +0.17437    -0.105725
-14.185125    +0.16593  +0.17019    -0.105725
-14.290850    +0.16161  +0.16593    -0.105725
-14.396575    +0.15721  +0.16161    -0.105725
-14.502300    +0.15275  +0.15721    -0.105725
-14.608025    +0.15025  +0.15275    -0.105725
-14.713750    +0.14622  +0.15025    -0.105725
-14.819475    +0.14213  +0.14622    -0.105725
-14.925200    +0.13796  +0.14213    -0.105725
-15.030925    +0.13372  +0.13796    -0.105725
-15.136650    +0.12941  +0.13372    -0.105725
-15.242375    +0.12504  +0.12941    -0.105725
-15.348100    +0.12059  +0.12504    -0.105725
-15.453825    +0.11607  +0.12059    -0.105725
-15.559550    +0.11148  +0.11607    -0.105725
-15.665275    +0.10681  +0.11148    -0.105725
-15.771000    +0.10208  +0.10681    -0.105725
-15.876725    +0.09728  +0.10208    -0.105725
-15.982450    +0.09240  +0.09728    -0.105725
-16.088175    +0.08746  +0.09240    -0.105725
-16.193900    +0.08244  +0.08746    -0.105725
-16.299625    +0.07735  +0.08244    -0.105725
-16.405350    +0.07422  +0.07735    -0.105725
-16.511075    +0.06957  +0.07422    -0.105725
-16.616800    +0.06485  +0.06957    -0.105725
-16.722525    +0.06006  +0.06485    -0.105725
-16.828250    +0.05520  +0.06006    -0.105725
-16.933975    +0.05027  +0.05520    -0.105725
-17.039700    +0.04526  +0.05027    -0.105725
-17.145425    +0.04018  +0.04526    -0.105725
-17.251150    +0.03503  +0.04018    -0.105725
-17.356875    +0.02981  +0.03503    -0.105725
-17.462600    +0.02497  +0.02981    -0.105725
-17.568325    +0.02098  +0.02497    -0.105725
-17.674050    +0.01732  +0.02098    -0.105725
-17.779775    +0.01349  +0.01732    -0.105725
-17.885500    +0.00958  +0.01349    -0.105725
-17.991225    +0.00560  +0.00958    -0.105725
-18.096950    +0.00155  +0.00560    -0.105725
-18.202675    -0.00256  +0.00155    -0.105725
-18.128667    +0.00033  -0.00256    -0.031717

 --- MaxLikelihoodFit ---
Best fit r: 1.145  -19.2734/+18.855  (68% CL)
nll S+B -> -58.7687  nll B -> -59.5935
Done in 6.29 min (cpu), 6.30 min (real)
>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from expected outcome
Created Branches
Searching for crossing at nll = -25202.5 in the interval 0.100986, 20
      r      lvl-here  lvl-there   stepping
0.200481    +0.49443  +0.49447    0.099495
0.299976    +0.49434  +0.49443    0.099495
0.399471    +0.49418  +0.49434    0.099495
0.498966    +0.49397  +0.49418    0.099495
0.598461    +0.49369  +0.49397    0.099495
0.697956    +0.49336  +0.49369    0.099495
0.797451    +0.49298  +0.49336    0.099495
0.896946    +0.49253  +0.49298    0.099495
0.996441    +0.49203  +0.49253    0.099495
1.095936    +0.49160  +0.49203    0.099495
1.195432    +0.49117  +0.49160    0.099495
1.294927    +0.49069  +0.49117    0.099495
1.394422    +0.49014  +0.49069    0.099495
1.493917    +0.48954  +0.49014    0.099495
1.593412    +0.48888  +0.48954    0.099495
1.692907    +0.48817  +0.48888    0.099495
1.792402    +0.48740  +0.48817    0.099495
1.891897    +0.48657  +0.48740    0.099495
1.991392    +0.48568  +0.48657    0.099495
2.090887    +0.48474  +0.48568    0.099495
2.190382    +0.48374  +0.48474    0.099495
2.289877    +0.48268  +0.48374    0.099495
2.389372    +0.48157  +0.48268    0.099495
2.488867    +0.48040  +0.48157    0.099495
2.588363    +0.47947  +0.48040    0.099495
2.687858    +0.47851  +0.47947    0.099495
2.787353    +0.47750  +0.47851    0.099495
2.886848    +0.47643  +0.47750    0.099495
2.986343    +0.47531  +0.47643    0.099495
3.085838    +0.47413  +0.47531    0.099495
3.185333    +0.47289  +0.47413    0.099495
3.284828    +0.47160  +0.47289    0.099495
3.384323    +0.47025  +0.47160    0.099495
3.483818    +0.46884  +0.47025    0.099495
3.583313    +0.46739  +0.46884    0.099495
3.682808    +0.46587  +0.46739    0.099495
3.782303    +0.46430  +0.46587    0.099495
3.881798    +0.46267  +0.46430    0.099495
3.981293    +0.46099  +0.46267    0.099495
4.080789    +0.45925  +0.46099    0.099495
4.180284    +0.45746  +0.45925    0.099495
4.279779    +0.45561  +0.45746    0.099495
4.379274    +0.45388  +0.45561    0.099495
4.478769    +0.45236  +0.45388    0.099495
4.578264    +0.45079  +0.45236    0.099495
4.677759    +0.44917  +0.45079    0.099495
4.777254    +0.44749  +0.44917    0.099495
4.876749    +0.44576  +0.44749    0.099495
4.976244    +0.44397  +0.44576    0.099495
5.075739    +0.44213  +0.44397    0.099495
5.175234    +0.44023  +0.44213    0.099495
5.274729    +0.43828  +0.44023    0.099495
5.374224    +0.43627  +0.43828    0.099495
5.473720    +0.43421  +0.43627    0.099495
5.573215    +0.43209  +0.43421    0.099495
5.672710    +0.42992  +0.43209    0.099495
5.772205    +0.42770  +0.42992    0.099495
5.871700    +0.42542  +0.42770    0.099495
5.971195    +0.42309  +0.42542    0.099495
6.070690    +0.42070  +0.42309    0.099495
6.170185    +0.41826  +0.42070    0.099495
6.269680    +0.41577  +0.41826    0.099495
6.369175    +0.41322  +0.41577    0.099495
6.468670    +0.41061  +0.41322    0.099495
6.568165    +0.40796  +0.41061    0.099495
6.667660    +0.40525  +0.40796    0.099495
6.767155    +0.40282  +0.40525    0.099495
6.866650    +0.40056  +0.40282    0.099495
6.966146    +0.39825  +0.40056    0.099495
7.065641    +0.39588  +0.39825    0.099495
7.165136    +0.39346  +0.39588    0.099495
7.264631    +0.39099  +0.39346    0.099495
7.364126    +0.38846  +0.39099    0.099495
7.463621    +0.38588  +0.38846    0.099495
7.563116    +0.38325  +0.38588    0.099495
7.662611    +0.38057  +0.38325    0.099495
7.762106    +0.37783  +0.38057    0.099495
7.861601    +0.37504  +0.37783    0.099495
7.961096    +0.37219  +0.37504    0.099495
8.060591    +0.36930  +0.37219    0.099495
8.160086    +0.36635  +0.36930    0.099495
8.259581    +0.36334  +0.36635    0.099495
8.359077    +0.36029  +0.36334    0.099495
8.458572    +0.35718  +0.36029    0.099495
8.558067    +0.35402  +0.35718    0.099495
8.657562    +0.35081  +0.35402    0.099495
8.757057    +0.34754  +0.35081    0.099495
8.856552    +0.34422  +0.34754    0.099495
8.956047    +0.34085  +0.34422    0.099495
9.055542    +0.33743  +0.34085    0.099495
9.155037    +0.33479  +0.33743    0.099495
9.254532    +0.33190  +0.33479    0.099495
9.354027    +0.32897  +0.33190    0.099495
9.453522    +0.32598  +0.32897    0.099495
9.553017    +0.32294  +0.32598    0.099495
9.652512    +0.31984  +0.32294    0.099495
9.752007    +0.31670  +0.31984    0.099495
9.851503    +0.31350  +0.31670    0.099495
9.950998    +0.31025  +0.31350    0.099495
10.050493    +0.30695  +0.31025    0.099495
10.149988    +0.30360  +0.30695    0.099495
10.249483    +0.30020  +0.30360    0.099495
10.348978    +0.29674  +0.30020    0.099495
10.448473    +0.29324  +0.29674    0.099495
10.547968    +0.28968  +0.29324    0.099495
10.647463    +0.28607  +0.28968    0.099495
10.746958    +0.28241  +0.28607    0.099495
10.846453    +0.27870  +0.28241    0.099495
10.945948    +0.27493  +0.27870    0.099495
11.045443    +0.27112  +0.27493    0.099495
11.144938    +0.26725  +0.27112    0.099495
11.244434    +0.26334  +0.26725    0.099495
11.343929    +0.25937  +0.26334    0.099495
11.443424    +0.25535  +0.25937    0.099495
11.542919    +0.25128  +0.25535    0.099495
11.642414    +0.24766  +0.25128    0.099495
11.741909    +0.24413  +0.24766    0.099495
11.841404    +0.24054  +0.24413    0.099495
11.940899    +0.23691  +0.24054    0.099495
12.040394    +0.23323  +0.23691    0.099495
12.139889    +0.22950  +0.23323    0.099495
12.239384    +0.22571  +0.22950    0.099495
12.338879    +0.22188  +0.22571    0.099495
12.438374    +0.21799  +0.22188    0.099495
12.537869    +0.21406  +0.21799    0.099495
12.637364    +0.21007  +0.21406    0.099495
12.736860    +0.20603  +0.21007    0.099495
12.836355    +0.20195  +0.20603    0.099495
12.935850    +0.19781  +0.20195    0.099495
13.035345    +0.19362  +0.19781    0.099495
13.134840    +0.18939  +0.19362    0.099495
13.234335    +0.18510  +0.18939    0.099495
13.333830    +0.18076  +0.18510    0.099495
13.433325    +0.17637  +0.18076    0.099495
13.532820    +0.17194  +0.17637    0.099495
13.632315    +0.16745  +0.17194    0.099495
13.731810    +0.16291  +0.16745    0.099495
13.831305    +0.15833  +0.16291    0.099495
13.930800    +0.15369  +0.15833    0.099495
14.030295    +0.14900  +0.15369    0.099495
14.129790    +0.14427  +0.14900    0.099495
14.229286    +0.14057  +0.14427    0.099495
14.328781    +0.13629  +0.14057    0.099495
14.428276    +0.13197  +0.13629    0.099495
14.527771    +0.12760  +0.13197    0.099495
14.627266    +0.12317  +0.12760    0.099495
14.726761    +0.11870  +0.12317    0.099495
14.826256    +0.11418  +0.11870    0.099495
14.925751    +0.10961  +0.11418    0.099495
15.025246    +0.10499  +0.10961    0.099495
15.124741    +0.10032  +0.10499    0.099495
15.224236    +0.09560  +0.10032    0.099495
15.323731    +0.09084  +0.09560    0.099495
15.423226    +0.08755  +0.09084    0.099495
15.522721    +0.08311  +0.08755    0.099495
15.622217    +0.07861  +0.08311    0.099495
15.721712    +0.07406  +0.07861    0.099495
15.821207    +0.06947  +0.07406    0.099495
15.920702    +0.06483  +0.06947    0.099495
16.020197    +0.06014  +0.06483    0.099495
16.119692    +0.05540  +0.06014    0.099495
16.219187    +0.05061  +0.05540    0.099495
16.318682    +0.04577  +0.05061    0.099495
16.418177    +0.04089  +0.04577    0.099495
16.517672    +0.03595  +0.04089    0.099495
16.617167    +0.03097  +0.03595    0.099495
16.716662    +0.02594  +0.03097    0.099495
16.816157    +0.02086  +0.02594    0.099495
16.915652    +0.01573  +0.02086    0.099495
17.015147    +0.01056  +0.01573    0.099495
17.114643    +0.00533  +0.01056    0.099495
17.214138    +0.00006  +0.00533    0.099495
Searching for crossing at nll = -25202.5 in the interval 0.100986, -20
      r      lvl-here  lvl-there   stepping
0.000481    +0.49445  +0.49447    -0.100505
-0.100024    +0.49438  +0.49445    -0.100505
-0.200529    +0.49424  +0.49438    -0.100505
-0.301034    +0.49404  +0.49424    -0.100505
-0.401539    +0.49378  +0.49404    -0.100505
WARNING: underflow to -1.26603e-08 in pdf_bintH_4m_obsOnly for bin 0, weight 1.19214e-06
[#0] ERROR:Eval -- RooAbsReal::logEvalError(tH_4m) evaluation error, 
