>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from observation
Created Branches
Searching for crossing at nll = -22480.8 in the interval 0.139883, 20
      r      lvl-here  lvl-there   stepping
2.613768    +0.45434  +0.45693    0.099921
2.713689    +0.45161  +0.45434    0.099921
2.813610    +0.44875  +0.45161    0.099921
2.913531    +0.44575  +0.44875    0.099921
3.013452    +0.44262  +0.44575    0.099921
3.113372    +0.43935  +0.44262    0.099921
3.213293    +0.43595  +0.43935    0.099921
3.313214    +0.43241  +0.43595    0.099921
3.413135    +0.42874  +0.43241    0.099921
3.513056    +0.42494  +0.42874    0.099921
3.612977    +0.42100  +0.42494    0.099921
3.712898    +0.41791  +0.42100    0.099921
3.812818    +0.41427  +0.41791    0.099921
3.912739    +0.41049  +0.41427    0.099921
4.012660    +0.40658  +0.41049    0.099921
4.112581    +0.40254  +0.40658    0.099921
4.212502    +0.39837  +0.40254    0.099921
4.312423    +0.39406  +0.39837    0.099921
4.412344    +0.38963  +0.39406    0.099921
4.512265    +0.38507  +0.38963    0.099921
4.612185    +0.38037  +0.38507    0.099921
4.712106    +0.37654  +0.38037    0.099921
4.812027    +0.37228  +0.37654    0.099921
4.911948    +0.36790  +0.37228    0.099921
5.011869    +0.36339  +0.36790    0.099921
5.111790    +0.35875  +0.36339    0.099921
5.211711    +0.35398  +0.35875    0.099921
5.311632    +0.34909  +0.35398    0.099921
5.411552    +0.34406  +0.34909    0.099921
5.511473    +0.33891  +0.34406    0.099921
5.611394    +0.33363  +0.33891    0.099921
5.711315    +0.32823  +0.33363    0.099921
5.811236    +0.32270  +0.32823    0.099921
5.911157    +0.31704  +0.32270    0.099921
6.011078    +0.31126  +0.31704    0.099921
6.110999    +0.30577  +0.31126    0.099921
6.210919    +0.30048  +0.30577    0.099921
6.310840    +0.29506  +0.30048    0.099921
6.410761    +0.28952  +0.29506    0.099921
6.510682    +0.28385  +0.28952    0.099921
6.610603    +0.27806  +0.28385    0.099921
6.710524    +0.27215  +0.27806    0.099921
6.810445    +0.26611  +0.27215    0.099921
6.910365    +0.25995  +0.26611    0.099921
7.010286    +0.25366  +0.25995    0.099921
7.110207    +0.24725  +0.25366    0.099921
7.210128    +0.24072  +0.24725    0.099921
7.310049    +0.23407  +0.24072    0.099921
7.409970    +0.22731  +0.23407    0.099921
7.509891    +0.22103  +0.22731    0.099921
7.609812    +0.21463  +0.22103    0.099921
7.709732    +0.20811  +0.21463    0.099921
7.809653    +0.20146  +0.20811    0.099921
7.909574    +0.19470  +0.20146    0.099921
8.009495    +0.18781  +0.19470    0.099921
8.109416    +0.18080  +0.18781    0.099921
8.209337    +0.17367  +0.18080    0.099921
8.309258    +0.16919  +0.17367    0.099921
8.409179    +0.16251  +0.16919    0.099921
8.509099    +0.15570  +0.16251    0.099921
8.609020    +0.14877  +0.15570    0.099921
8.708941    +0.14173  +0.14877    0.099921
8.808862    +0.13456  +0.14173    0.099921
8.908783    +0.12728  +0.13456    0.099921
9.008704    +0.11987  +0.12728    0.099921
9.108625    +0.11235  +0.11987    0.099921
9.208545    +0.10472  +0.11235    0.099921
9.308466    +0.09696  +0.10472    0.099921
9.408387    +0.08908  +0.09696    0.099921
9.508308    +0.08273  +0.08908    0.099921
9.608229    +0.07535  +0.08273    0.099921
9.708150    +0.06786  +0.07535    0.099921
9.808071    +0.06026  +0.06786    0.099921
9.907992    +0.05253  +0.06026    0.099921
10.007912    +0.04469  +0.05253    0.099921
10.107833    +0.03674  +0.04469    0.099921
10.207754    +0.02867  +0.03674    0.099921
10.307675    +0.02048  +0.02867    0.099921
10.407596    +0.01217  +0.02048    0.099921
10.507517    +0.00376  +0.01217    0.099921
10.607438    -0.00478  +0.00376    0.099921
10.537493    +0.00121  -0.00478    0.029976
10.567469    -0.00135  +0.00121    0.029976
10.546486    +0.00044  -0.00135    0.008993
10.555479    -0.00033  +0.00044    0.008993
Searching for crossing at nll = -27268.3 in the interval 0.0158254, -20
      r      lvl-here  lvl-there   stepping
-0.084254    +0.49440  +0.49447    -0.100079
WARNING: underflow to -7.79809e-08 in pdf_bintH_4m_obsOnly for bin 0, weight 1.19214e-06
[#0] ERROR:Eval -- RooAbsReal::logEvalError(tH_4m) evaluation error, 
 origin       : RooAbsReal::tH_4m[ params=(CMS_eff_lep,CMS_jer,CMS_jes,CMS_tHq_TT1b4m_bin1,CMS_tHq_TT1b4m_bin11,CMS_tHq_TT1b4m_bin12,CMS_tHq_TT1b4m_bin13,CMS_tHq_TT1b4m_bin14,CMS_tHq_TT1b4m_bin15,CMS_tHq_TT1b4m_bin16,CMS_tHq_TT1b4m_bin17,CMS_tHq_TT1b4m_bin18,CMS_tHq_TT1b4m_bin2,CMS_tHq_TT1b4m_bin3,CMS_tHq_TT1b4m_bin4,CMS_tHq_TT1b4m_bin5,CMS_tHq_TT2b4m_bin1,CMS_tHq_TT2b4m_bin11,CMS_tHq_TT2b4m_bin12,CMS_tHq_TT2b4m_bin13,CMS_tHq_TT2b4m_bin14,CMS_tHq_TT2b4m_bin15,CMS_tHq_TT2b4m_bin16,CMS_tHq_TT2b4m_bin17,CMS_tHq_TT2b4m_bin18,CMS_tHq_TT2b4m_bin2,CMS_tHq_TT2b4m_bin3,CMS_tHq_TT2b4m_bin4,CMS_tHq_TT2b4m_bin5,CMS_tHq_TTbb4m_bin1,CMS_tHq_TTbb4m_bin13,CMS_tHq_TTbb4m_bin14,CMS_tHq_TTbb4m_bin15,CMS_tHq_TTbb4m_bin16,CMS_tHq_TTbb4m_bin17,CMS_tHq_TTbb4m_bin18,CMS_tHq_TTbb4m_bin2,CMS_tHq_TTbb4m_bin3,CMS_tHq_TTbb4m_bin4,CMS_tHq_TTcc4m_bin1,CMS_tHq_TTcc4m_bin12,CMS_tHq_TTcc4m_bin13,CMS_tHq_TTcc4m_bin14,CMS_tHq_TTcc4m_bin15,CMS_tHq_TTcc4m_bin16,CMS_tHq_TTcc4m_bin17,CMS_tHq_TTcc4m_bin18,CMS_tHq_TTcc4m_bin2,CMS_tHq_TTcc4m_bin3,CMS_tHq_TTcc4m_bin4,CMS_tHq_TTlf4m_bin1,CMS_tHq_TTlf4m_bin11,CMS_tHq_TTlf4m_bin12,CMS_tHq_TTlf4m_bin13,CMS_tHq_TTlf4m_bin14,CMS_tHq_TTlf4m_bin15,CMS_tHq_TTlf4m_bin16,CMS_tHq_TTlf4m_bin17,CMS_tHq_TTlf4m_bin18,CMS_tHq_TTlf4m_bin2,CMS_tHq_TTlf4m_bin3,CMS_tHq_TTlf4m_bin4,CMS_tHq_TTlf4m_bin5,CMS_tHq_VV4m_bin1,CMS_tHq_VV4m_bin10,CMS_tHq_VV4m_bin11,CMS_tHq_VV4m_bin12,CMS_tHq_VV4m_bin13,CMS_tHq_VV4m_bin14,CMS_tHq_VV4m_bin15,CMS_tHq_VV4m_bin16,CMS_tHq_VV4m_bin17,CMS_tHq_VV4m_bin18,CMS_tHq_VV4m_bin2,CMS_tHq_VV4m_bin3,CMS_tHq_VV4m_bin4,CMS_tHq_VV4m_bin5,CMS_tHq_VV4m_bin6,CMS_tHq_VV4m_bin7,CMS_tHq_VV4m_bin8,CMS_tHq_VV4m_bin9,CMS_tHq_Wj4m_bin1,CMS_tHq_Wj4m_bin10,CMS_tHq_Wj4m_bin11,CMS_tHq_Wj4m_bin12,CMS_tHq_Wj4m_bin13,CMS_tHq_Wj4m_bin14,CMS_tHq_Wj4m_bin15,CMS_tHq_Wj4m_bin16,CMS_tHq_Wj4m_bin17,CMS_tHq_Wj4m_bin18,CMS_tHq_Wj4m_bin2,CMS_tHq_Wj4m_bin3,CMS_tHq_Wj4m_bin4,CMS_tHq_Wj4m_bin5,CMS_tHq_Wj4m_bin6,CMS_tHq_Wj4m_bin7,CMS_tHq_Wj4m_bin8,CMS_tHq_Wj4m_bin9,CMS_tHq_sTop4m_bin1,CMS_tHq_sTop4m_bin10,CMS_tHq_sTop4m_bin11,CMS_tHq_sTop4m_bin12,CMS_tHq_sTop4m_bin13,CMS_tHq_sTop4m_bin14,CMS_tHq_sTop4m_bin15,CMS_tHq_sTop4m_bin16,CMS_tHq_sTop4m_bin17,CMS_tHq_sTop4m_bin18,CMS_tHq_sTop4m_bin2,CMS_tHq_sTop4m_bin3,CMS_tHq_sTop4m_bin4,CMS_tHq_sTop4m_bin5,CMS_tHq_sTop4m_bin6,CMS_tHq_sTop4m_bin7,CMS_tHq_sTop4m_bin8,CMS_tHq_sTop4m_bin9,CMS_tHq_tHW4m_bin1,CMS_tHq_tHW4m_bin12,CMS_tHq_tHW4m_bin13,CMS_tHq_tHW4m_bin14,CMS_tHq_tHW4m_bin15,CMS_tHq_tHW4m_bin16,CMS_tHq_tHW4m_bin17,CMS_tHq_tHW4m_bin18,CMS_tHq_tHW4m_bin2,CMS_tHq_tHW4m_bin3,CMS_tHq_tHW4m_bin4,CMS_tHq_tHW4m_bin5,CMS_tHq_tHW4m_bin6,CMS_tHq_tHq4m_bin1,CMS_tHq_tHq4m_bin14,CMS_tHq_tHq4m_bin15,CMS_tHq_tHq4m_bin16,CMS_tHq_tHq4m_bin17,CMS_tHq_tHq4m_bin18,CMS_tHq_tHq4m_bin2,CMS_tHq_tHq4m_bin3,CMS_tHq_tHq4m_bin4,CMS_tHq_tHq4m_bin5,CMS_tHq_tHq4m_bin6,CMS_tHq_tHq4m_bin7,CMS_tHq_tt1b,CMS_tHq_tt2b,CMS_tHq_ttH4m_bin1,CMS_tHq_ttH4m_bin13,CMS_tHq_ttH4m_bin14,CMS_tHq_ttH4m_bin15,CMS_tHq_ttH4m_bin16,CMS_tHq_ttH4m_bin17,CMS_tHq_ttH4m_bin18,CMS_tHq_ttH4m_bin2,CMS_tHq_ttH4m_bin3,CMS_tHq_ttH4m_bin4,CMS_tHq_ttW4m_bin1,CMS_tHq_ttW4m_bin10,CMS_tHq_ttW4m_bin11,CMS_tHq_ttW4m_bin12,CMS_tHq_ttW4m_bin13,CMS_tHq_ttW4m_bin14,CMS_tHq_ttW4m_bin15,CMS_tHq_ttW4m_bin16,CMS_tHq_ttW4m_bin17,CMS_tHq_ttW4m_bin18,CMS_tHq_ttW4m_bin2,CMS_tHq_ttW4m_bin3,CMS_tHq_ttW4m_bin4,CMS_tHq_ttW4m_bin5,CMS_tHq_ttW4m_bin6,CMS_tHq_ttW4m_bin7,CMS_tHq_ttW4m_bin8,CMS_tHq_ttW4m_bin9,CMS_tHq_ttbb,CMS_tHq_ttcc,CSVCErr1,CSVCErr2,CSVHF,CSVHFStats1,CSVHFStats2,CSVLF,CSVLFStats1,CSVLFStats2,Q2scale_VV,Q2scale_Wj,Q2scale_tHW,Q2scale_tHq,Q2scale_tt1b,Q2scale_tt2b,Q2scale_ttH,Q2scale_ttW,Q2scale_ttbb,Q2scale_ttcc,Q2scale_ttlf,QCDscale_ST,lumi_13TeV,pdf_gg,pdf_qg,pdf_qqbar,pu,r) ]
 message      : Number of events is negative or error
