>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from observation
Created Branches
Searching for crossing at nll = -20663.7 in the interval 4.17369, 20
      r      lvl-here  lvl-there   stepping
19.841737    +0.45832  +0.45866    0.079132
19.920868    +0.45799  +0.45832    0.079132
20.000000    +0.45765  +0.45799    0.079132
20.000000    +0.45765  +0.45765    0.000000
Error: closed range without finding crossing.
Searching for crossing at nll = -20663.7 in the interval 4.17369, -20
      r      lvl-here  lvl-there   stepping
4.052823    +0.49447  +0.49447    -0.120868
3.931954    +0.49445  +0.49447    -0.120868
3.811086    +0.49443  +0.49445    -0.120868
3.690217    +0.49441  +0.49443    -0.120868
3.569349    +0.49437  +0.49441    -0.120868
3.448480    +0.49434  +0.49437    -0.120868
3.327612    +0.49429  +0.49434    -0.120868
3.206744    +0.49424  +0.49429    -0.120868
3.085875    +0.49418  +0.49424    -0.120868
2.965007    +0.49412  +0.49418    -0.120868
2.844138    +0.49405  +0.49412    -0.120868
2.723270    +0.49397  +0.49405    -0.120868
2.602401    +0.49389  +0.49397    -0.120868
2.481533    +0.49380  +0.49389    -0.120868
2.360664    +0.49371  +0.49380    -0.120868
2.239796    +0.49361  +0.49371    -0.120868
2.118927    +0.49350  +0.49361    -0.120868
1.998059    +0.49339  +0.49350    -0.120868
1.877191    +0.49327  +0.49339    -0.120868
1.756322    +0.49314  +0.49327    -0.120868
1.635454    +0.49301  +0.49314    -0.120868
1.514585    +0.49287  +0.49301    -0.120868
1.393717    +0.49273  +0.49287    -0.120868
1.272848    +0.49258  +0.49273    -0.120868
1.151980    +0.49242  +0.49258    -0.120868
1.031111    +0.49226  +0.49242    -0.120868
0.910243    +0.49209  +0.49226    -0.120868
0.789374    +0.49191  +0.49209    -0.120868
0.668506    +0.49173  +0.49191    -0.120868
0.547638    +0.49163  +0.49173    -0.120868
0.426769    +0.49157  +0.49163    -0.120868
0.305901    +0.49141  +0.49157    -0.120868
0.185032    +0.49125  +0.49141    -0.120868
0.064164    +0.49109  +0.49125    -0.120868
-0.056705    +0.49092  +0.49109    -0.120868
-0.177573    +0.49074  +0.49092    -0.120868
-0.298442    +0.49055  +0.49074    -0.120868
-0.419310    +0.49036  +0.49055    -0.120868
-0.540179    +0.49016  +0.49036    -0.120868
-0.661047    +0.48996  +0.49016    -0.120868
-0.781915    +0.48975  +0.48996    -0.120868
-0.902784    +0.48953  +0.48975    -0.120868
-1.023652    +0.48931  +0.48953    -0.120868
-1.144521    +0.48908  +0.48931    -0.120868
-1.265389    +0.48885  +0.48908    -0.120868
-1.386258    +0.48860  +0.48885    -0.120868
-1.507126    +0.48836  +0.48860    -0.120868
-1.627995    +0.48810  +0.48836    -0.120868
-1.748863    +0.48784  +0.48810    -0.120868
-1.869731    +0.48757  +0.48784    -0.120868
-1.990600    +0.48730  +0.48757    -0.120868
-2.111468    +0.48702  +0.48730    -0.120868
-2.232337    +0.48673  +0.48702    -0.120868
-2.353205    +0.48644  +0.48673    -0.120868
-2.474074    +0.48614  +0.48644    -0.120868
-2.594942    +0.48584  +0.48614    -0.120868
-2.715811    +0.48553  +0.48584    -0.120868
-2.836679    +0.48521  +0.48553    -0.120868
-2.957548    +0.48489  +0.48521    -0.120868
-3.078416    +0.48456  +0.48489    -0.120868
-3.199284    +0.48422  +0.48456    -0.120868
-3.320153    +0.48388  +0.48422    -0.120868
-3.441021    +0.48353  +0.48388    -0.120868
-3.561890    +0.48317  +0.48353    -0.120868
-3.682758    +0.48281  +0.48317    -0.120868
-3.803627    +0.48244  +0.48281    -0.120868
-3.924495    +0.48232  +0.48244    -0.120868
-4.045364    +0.48203  +0.48232    -0.120868
-4.166232    +0.48173  +0.48203    -0.120868
-4.287101    +0.48143  +0.48173    -0.120868
-4.407969    +0.48111  +0.48143    -0.120868
-4.528837    +0.48080  +0.48111    -0.120868
-4.649706    +0.48047  +0.48080    -0.120868
-4.770574    +0.48014  +0.48047    -0.120868
-4.891443    +0.47980  +0.48014    -0.120868
-5.012311    +0.47946  +0.47980    -0.120868
-5.133180    +0.47911  +0.47946    -0.120868
-5.254048    +0.47875  +0.47911    -0.120868
-5.374917    +0.47839  +0.47875    -0.120868
-5.495785    +0.47802  +0.47839    -0.120868
-5.616654    +0.47764  +0.47802    -0.120868
-5.737522    +0.47726  +0.47764    -0.120868
-5.858390    +0.47687  +0.47726    -0.120868
-5.979259    +0.47648  +0.47687    -0.120868
-6.100127    +0.47607  +0.47648    -0.120868
-6.220996    +0.47567  +0.47607    -0.120868
-6.341864    +0.47525  +0.47567    -0.120868
-6.462733    +0.47483  +0.47525    -0.120868
-6.583601    +0.47441  +0.47483    -0.120868
-6.704470    +0.47397  +0.47441    -0.120868
-6.825338    +0.47353  +0.47397    -0.120868
-6.946207    +0.47318  +0.47353    -0.120868
-7.067075    +0.47283  +0.47318    -0.120868
-7.187943    +0.47247  +0.47283    -0.120868
-7.308812    +0.47211  +0.47247    -0.120868
-7.429680    +0.47174  +0.47211    -0.120868
-7.550549    +0.47137  +0.47174    -0.120868
-7.671417    +0.47099  +0.47137    -0.120868
-7.792286    +0.47060  +0.47099    -0.120868
-7.913154    +0.47021  +0.47060    -0.120868
-8.034023    +0.46980  +0.47021    -0.120868
-8.154891    +0.46940  +0.46980    -0.120868
-8.275760    +0.46898  +0.46940    -0.120868
-8.396628    +0.46856  +0.46898    -0.120868
-8.517496    +0.46814  +0.46856    -0.120868
-8.638365    +0.46771  +0.46814    -0.120868
-8.759233    +0.46727  +0.46771    -0.120868
-8.880102    +0.46682  +0.46727    -0.120868
-9.000970    +0.46637  +0.46682    -0.120868
-9.121839    +0.46591  +0.46637    -0.120868
-9.242707    +0.46545  +0.46591    -0.120868
-9.363576    +0.46497  +0.46545    -0.120868
-9.484444    +0.46450  +0.46497    -0.120868
-9.605312    +0.46401  +0.46450    -0.120868
-9.726181    +0.46352  +0.46401    -0.120868
-9.847049    +0.46302  +0.46352    -0.120868
-9.967918    +0.46252  +0.46302    -0.120868
-10.088786    +0.46201  +0.46252    -0.120868
-10.209655    +0.46150  +0.46201    -0.120868
-10.330523    +0.46097  +0.46150    -0.120868
-10.451392    +0.46044  +0.46097    -0.120868
-10.572260    +0.45991  +0.46044    -0.120868
-10.693129    +0.45937  +0.45991    -0.120868
-10.813997    +0.45882  +0.45937    -0.120868
-10.934865    +0.45826  +0.45882    -0.120868
-11.055734    +0.45770  +0.45826    -0.120868
-11.176602    +0.45713  +0.45770    -0.120868
-11.297471    +0.45672  +0.45713    -0.120868
-11.418339    +0.45627  +0.45672    -0.120868
-11.539208    +0.45581  +0.45627    -0.120868
-11.660076    +0.45535  +0.45581    -0.120868
-11.780945    +0.45488  +0.45535    -0.120868
-11.901813    +0.45440  +0.45488    -0.120868
-12.022682    +0.45391  +0.45440    -0.120868
-12.143550    +0.45342  +0.45391    -0.120868
-12.264418    +0.45293  +0.45342    -0.120868
-12.385287    +0.45242  +0.45293    -0.120868
-12.506155    +0.45191  +0.45242    -0.120868
-12.627024    +0.45139  +0.45191    -0.120868
-12.747892    +0.45087  +0.45139    -0.120868
-12.868761    +0.45034  +0.45087    -0.120868
-12.989629    +0.44981  +0.45034    -0.120868
-13.110498    +0.44926  +0.44981    -0.120868
-13.231366    +0.44871  +0.44926    -0.120868
-13.352235    +0.44816  +0.44871    -0.120868
-13.473103    +0.44760  +0.44816    -0.120868
-13.593971    +0.44703  +0.44760    -0.120868
-13.714840    +0.44645  +0.44703    -0.120868
-13.835708    +0.44587  +0.44645    -0.120868
-13.956577    +0.44528  +0.44587    -0.120868
-14.077445    +0.44469  +0.44528    -0.120868
-14.198314    +0.44409  +0.44469    -0.120868
-14.319182    +0.44348  +0.44409    -0.120868
-14.440051    +0.44286  +0.44348    -0.120868
-14.560919    +0.44224  +0.44286    -0.120868
-14.681788    +0.44166  +0.44224    -0.120868
-14.802656    +0.44113  +0.44166    -0.120868
-14.923524    +0.44060  +0.44113    -0.120868
-15.044393    +0.44006  +0.44060    -0.120868
-15.165261    +0.43952  +0.44006    -0.120868
-15.286130    +0.43897  +0.43952    -0.120868
-15.406998    +0.43841  +0.43897    -0.120868
-15.527867    +0.43785  +0.43841    -0.120868
-15.648735    +0.43728  +0.43785    -0.120868
-15.769604    +0.43671  +0.43728    -0.120868
-15.890472    +0.43612  +0.43671    -0.120868
-16.011341    +0.43553  +0.43612    -0.120868
-16.132209    +0.43506  +0.43553    -0.120868
-16.253077    +0.43452  +0.43506    -0.120868
-16.373946    +0.43398  +0.43452    -0.120868
-16.494814    +0.43343  +0.43398    -0.120868
-16.615683    +0.43288  +0.43343    -0.120868
-16.736551    +0.43232  +0.43288    -0.120868
-16.857420    +0.43175  +0.43232    -0.120868
-16.978288    +0.43117  +0.43175    -0.120868
-17.099157    +0.43059  +0.43117    -0.120868
-17.220025    +0.43000  +0.43059    -0.120868
-17.340893    +0.42941  +0.43000    -0.120868
-17.461762    +0.42881  +0.42941    -0.120868
-17.582630    +0.42820  +0.42881    -0.120868
-17.703499    +0.42759  +0.42820    -0.120868
-17.824367    +0.42697  +0.42759    -0.120868
-17.945236    +0.42634  +0.42697    -0.120868
-18.066104    +0.42571  +0.42634    -0.120868
-18.186973    +0.42507  +0.42571    -0.120868
-18.307841    +0.42442  +0.42507    -0.120868
-18.428710    +0.42377  +0.42442    -0.120868
-18.549578    +0.42311  +0.42377    -0.120868
-18.670446    +0.42244  +0.42311    -0.120868
-18.791315    +0.42177  +0.42244    -0.120868
-18.912183    +0.42109  +0.42177    -0.120868
-19.033052    +0.42040  +0.42109    -0.120868
-19.153920    +0.41971  +0.42040    -0.120868
-19.274789    +0.41901  +0.41971    -0.120868
-19.395657    +0.41831  +0.41901    -0.120868
-19.516526    +0.41801  +0.41831    -0.120868
-19.637394    +0.41746  +0.41801    -0.120868
-19.758263    +0.41690  +0.41746    -0.120868
-19.879131    +0.41633  +0.41690    -0.120868
-19.999999    +0.41576  +0.41633    -0.120868
-19.999999    +0.41576  +0.41576    -0.000000
Error: closed range without finding crossing.

 --- MaxLikelihoodFit ---
Best fit r: 4.17369  -24.1737/+15.8263  (68% CL)
nll S+B -> -62.1072  nll B -> -62.1962
Done in 5.24 min (cpu), 5.25 min (real)
>>> including systematics
>>> method used to compute upper limit is MaxLikelihoodFit
>>> random number generator seed is 123456
[?1034hComputing limit starting from expected outcome
Created Branches
Searching for crossing at nll = -25208.5 in the interval 0.2853, 20
      r      lvl-here  lvl-there   stepping
0.383874    +0.49447  +0.49447    0.098573
0.482447    +0.49446  +0.49447    0.098573
0.581021    +0.49444  +0.49446    0.098573
0.679594    +0.49442  +0.49444    0.098573
0.778168    +0.49439  +0.49442    0.098573
0.876741    +0.49436  +0.49439    0.098573
0.975315    +0.49432  +0.49436    0.098573
1.073888    +0.49428  +0.49432    0.098573
1.172462    +0.49423  +0.49428    0.098573
1.271035    +0.49418  +0.49423    0.098573
1.369609    +0.49413  +0.49418    0.098573
1.468182    +0.49407  +0.49413    0.098573
1.566756    +0.49400  +0.49407    0.098573
1.665329    +0.49393  +0.49400    0.098573
1.763903    +0.49385  +0.49393    0.098573
1.862476    +0.49377  +0.49385    0.098573
1.961050    +0.49369  +0.49377    0.098573
2.059623    +0.49359  +0.49369    0.098573
2.158197    +0.49350  +0.49359    0.098573
2.256770    +0.49340  +0.49350    0.098573
2.355344    +0.49329  +0.49340    0.098573
2.453917    +0.49318  +0.49329    0.098573
2.552491    +0.49307  +0.49318    0.098573
2.651064    +0.49295  +0.49307    0.098573
2.749638    +0.49282  +0.49295    0.098573
2.848211    +0.49269  +0.49282    0.098573
2.946785    +0.49256  +0.49269    0.098573
3.045358    +0.49242  +0.49256    0.098573
3.143932    +0.49227  +0.49242    0.098573
3.242505    +0.49212  +0.49227    0.098573
3.341079    +0.49197  +0.49212    0.098573
3.439652    +0.49181  +0.49197    0.098573
3.538226    +0.49180  +0.49181    0.098573
3.636799    +0.49167  +0.49180    0.098573
3.735373    +0.49152  +0.49167    0.098573
3.833946    +0.49138  +0.49152    0.098573
3.932520    +0.49123  +0.49138    0.098573
4.031093    +0.49107  +0.49123    0.098573
4.129666    +0.49091  +0.49107    0.098573
4.228240    +0.49074  +0.49091    0.098573
4.326813    +0.49057  +0.49074    0.098573
4.425387    +0.49040  +0.49057    0.098573
4.523960    +0.49021  +0.49040    0.098573
4.622534    +0.49003  +0.49021    0.098573
4.721107    +0.48984  +0.49003    0.098573
4.819681    +0.48964  +0.48984    0.098573
4.918254    +0.48944  +0.48964    0.098573
5.016828    +0.48924  +0.48944    0.098573
5.115401    +0.48903  +0.48924    0.098573
5.213975    +0.48881  +0.48903    0.098573
5.312548    +0.48860  +0.48881    0.098573
5.411122    +0.48837  +0.48860    0.098573
5.509695    +0.48814  +0.48837    0.098573
5.608269    +0.48791  +0.48814    0.098573
5.706842    +0.48767  +0.48791    0.098573
5.805416    +0.48743  +0.48767    0.098573
5.903989    +0.48718  +0.48743    0.098573
6.002563    +0.48693  +0.48718    0.098573
6.101136    +0.48667  +0.48693    0.098573
6.199710    +0.48641  +0.48667    0.098573
6.298283    +0.48614  +0.48641    0.098573
6.396857    +0.48587  +0.48614    0.098573
6.495430    +0.48559  +0.48587    0.098573
6.594004    +0.48531  +0.48559    0.098573
6.692577    +0.48502  +0.48531    0.098573
6.791151    +0.48473  +0.48502    0.098573
6.889724    +0.48444  +0.48473    0.098573
6.988298    +0.48414  +0.48444    0.098573
7.086871    +0.48383  +0.48414    0.098573
7.185445    +0.48352  +0.48383    0.098573
7.284018    +0.48320  +0.48352    0.098573
7.382592    +0.48289  +0.48320    0.098573
7.481165    +0.48256  +0.48289    0.098573
7.579739    +0.48223  +0.48256    0.098573
7.678312    +0.48190  +0.48223    0.098573
7.776886    +0.48156  +0.48190    0.098573
7.875459    +0.48122  +0.48156    0.098573
7.974033    +0.48087  +0.48122    0.098573
8.072606    +0.48051  +0.48087    0.098573
8.171180    +0.48016  +0.48051    0.098573
8.269753    +0.47980  +0.48016    0.098573
8.368327    +0.47944  +0.47980    0.098573
8.466900    +0.47916  +0.47944    0.098573
8.565474    +0.47888  +0.47916    0.098573
8.664047    +0.47859  +0.47888    0.098573
8.762621    +0.47830  +0.47859    0.098573
8.861194    +0.47800  +0.47830    0.098573
8.959768    +0.47770  +0.47800    0.098573
9.058341    +0.47740  +0.47770    0.098573
9.156915    +0.47709  +0.47740    0.098573
9.255488    +0.47677  +0.47709    0.098573
9.354062    +0.47645  +0.47677    0.098573
9.452635    +0.47613  +0.47645    0.098573
9.551209    +0.47580  +0.47613    0.098573
9.649782    +0.47547  +0.47580    0.098573
9.748356    +0.47513  +0.47547    0.098573
9.846929    +0.47479  +0.47513    0.098573
9.945503    +0.47444  +0.47479    0.098573
10.044076    +0.47409  +0.47444    0.098573
10.142650    +0.47373  +0.47409    0.098573
10.241223    +0.47337  +0.47373    0.098573
10.339797    +0.47300  +0.47337    0.098573
10.438370    +0.47263  +0.47300    0.098573
10.536944    +0.47225  +0.47263    0.098573
10.635517    +0.47187  +0.47225    0.098573
10.734091    +0.47149  +0.47187    0.098573
10.832664    +0.47110  +0.47149    0.098573
10.931238    +0.47071  +0.47110    0.098573
11.029811    +0.47031  +0.47071    0.098573
11.128385    +0.46990  +0.47031    0.098573
11.226958    +0.46949  +0.46990    0.098573
11.325532    +0.46908  +0.46949    0.098573
11.424105    +0.46866  +0.46908    0.098573
11.522679    +0.46824  +0.46866    0.098573
11.621252    +0.46781  +0.46824    0.098573
11.719826    +0.46738  +0.46781    0.098573
11.818399    +0.46695  +0.46738    0.098573
11.916973    +0.46651  +0.46695    0.098573
12.015546    +0.46606  +0.46651    0.098573
12.114120    +0.46561  +0.46606    0.098573
12.212693    +0.46516  +0.46561    0.098573
12.311267    +0.46470  +0.46516    0.098573
12.409840    +0.46423  +0.46470    0.098573
12.508414    +0.46376  +0.46423    0.098573
12.606987    +0.46329  +0.46376    0.098573
12.705561    +0.46281  +0.46329    0.098573
12.804134    +0.46233  +0.46281    0.098573
12.902708    +0.46184  +0.46233    0.098573
13.001281    +0.46135  +0.46184    0.098573
13.099855    +0.46085  +0.46135    0.098573
13.198428    +0.46035  +0.46085    0.098573
13.297002    +0.45985  +0.46035    0.098573
13.395575    +0.45934  +0.45985    0.098573
13.494149    +0.45882  +0.45934    0.098573
13.592722    +0.45830  +0.45882    0.098573
13.691296    +0.45778  +0.45830    0.098573
13.789869    +0.45725  +0.45778    0.098573
13.888443    +0.45672  +0.45725    0.098573
13.987016    +0.45618  +0.45672    0.098573
14.085590    +0.45564  +0.45618    0.098573
14.184163    +0.45509  +0.45564    0.098573
14.282737    +0.45454  +0.45509    0.098573
14.381310    +0.45398  +0.45454    0.098573
14.479884    +0.45342  +0.45398    0.098573
14.578457    +0.45286  +0.45342    0.098573
14.677031    +0.45229  +0.45286    0.098573
14.775604    +0.45171  +0.45229    0.098573
14.874178    +0.45113  +0.45171    0.098573
14.972751    +0.45055  +0.45113    0.098573
15.071325    +0.44996  +0.45055    0.098573
15.169898    +0.44937  +0.44996    0.098573
15.268472    +0.44877  +0.44937    0.098573
15.367045    +0.44817  +0.44877    0.098573
15.465619    +0.44756  +0.44817    0.098573
15.564192    +0.44695  +0.44756    0.098573
15.662766    +0.44634  +0.44695    0.098573
15.761339    +0.44572  +0.44634    0.098573
15.859913    +0.44513  +0.44572    0.098573
15.958486    +0.44462  +0.44513    0.098573
16.057060    +0.44410  +0.44462    0.098573
16.155633    +0.44357  +0.44410    0.098573
16.254207    +0.44305  +0.44357    0.098573
16.352780    +0.44251  +0.44305    0.098573
16.451354    +0.44197  +0.44251    0.098573
16.549927    +0.44143  +0.44197    0.098573
16.648501    +0.44089  +0.44143    0.098573
16.747074    +0.44033  +0.44089    0.098573
16.845648    +0.43978  +0.44033    0.098573
16.944221    +0.43922  +0.43978    0.098573
17.042795    +0.43865  +0.43922    0.098573
17.141368    +0.43808  +0.43865    0.098573
17.239942    +0.43751  +0.43808    0.098573
17.338515    +0.43693  +0.43751    0.098573
17.437089    +0.43635  +0.43693    0.098573
17.535662    +0.43576  +0.43635    0.098573
17.634236    +0.43517  +0.43576    0.098573
17.732809    +0.43457  +0.43517    0.098573
17.831383    +0.43397  +0.43457    0.098573
17.929956    +0.43336  +0.43397    0.098573
18.028530    +0.43275  +0.43336    0.098573
18.127103    +0.43214  +0.43275    0.098573
18.225677    +0.43152  +0.43214    0.098573
18.324250    +0.43090  +0.43152    0.098573
18.422824    +0.43027  +0.43090    0.098573
18.521397    +0.42964  +0.43027    0.098573
18.619971    +0.42900  +0.42964    0.098573
18.718544    +0.42836  +0.42900    0.098573
18.817118    +0.42771  +0.42836    0.098573
18.915691    +0.42706  +0.42771    0.098573
19.014265    +0.42640  +0.42706    0.098573
19.112838    +0.42575  +0.42640    0.098573
19.211412    +0.42508  +0.42575    0.098573
19.309985    +0.42441  +0.42508    0.098573
