# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00	-8.888888889e-01	0.000000000e+00	0.000000000e+00
-8.888888889e-01	-7.777777778e-01	0.000000000e+00	0.000000000e+00
-7.777777778e-01	-6.666666667e-01	0.000000000e+00	0.000000000e+00
-6.666666667e-01	-5.555555556e-01	1.616020501e-02	2.140673499e-03
-5.555555556e-01	-4.444444444e-01	2.583691776e-01	1.074129183e-02
-4.444444444e-01	-3.333333333e-01	1.036978245e+00	1.908333024e-02
-3.333333333e-01	-2.222222222e-01	2.102514505e+00	2.712408812e-02
-2.222222222e-01	-1.111111111e-01	3.013136864e+00	3.478648495e-02
-1.111111111e-01	0.000000000e+00	3.413527250e+00	3.488906556e-02
0.000000000e+00	1.111111111e-01	3.274656534e+00	3.377034714e-02
1.111111111e-01	2.222222222e-01	2.755220413e+00	3.061081698e-02
2.222222222e-01	3.333333333e-01	1.827743053e+00	2.417425099e-02
3.333333333e-01	4.444444444e-01	7.184343338e-01	1.480968085e-02
4.444444444e-01	5.555555556e-01	1.227569953e-01	5.938429831e-03
5.555555556e-01	6.666666667e-01	6.269763224e-03	1.317665756e-03
6.666666667e-01	7.777777778e-01	0.000000000e+00	0.000000000e+00
7.777777778e-01	8.888888889e-01	0.000000000e+00	0.000000000e+00
8.888888889e-01	1.000000000e+00	0.000000000e+00	0.000000000e+00
