# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00	-8.888888889e-01	0.000000000e+00	0.000000000e+00
-8.888888889e-01	-7.777777778e-01	0.000000000e+00	0.000000000e+00
-7.777777778e-01	-6.666666667e-01	3.278538352e-04	2.624081326e-04
-6.666666667e-01	-5.555555556e-01	1.916117035e-02	1.977285666e-03
-5.555555556e-01	-4.444444444e-01	2.535949945e-01	7.556937821e-03
-4.444444444e-01	-3.333333333e-01	9.798532128e-01	1.488782463e-02
-3.333333333e-01	-2.222222222e-01	1.967093945e+00	2.089653312e-02
-2.222222222e-01	-1.111111111e-01	2.814231873e+00	2.513072458e-02
-1.111111111e-01	0.000000000e+00	3.285804749e+00	2.598565030e-02
0.000000000e+00	1.111111111e-01	3.299973965e+00	2.551737997e-02
1.111111111e-01	2.222222222e-01	2.865032196e+00	2.311879786e-02
2.222222222e-01	3.333333333e-01	1.912169933e+00	1.839634149e-02
3.333333333e-01	4.444444444e-01	7.955345511e-01	1.161414353e-02
4.444444444e-01	5.555555556e-01	1.344400197e-01	4.719035849e-03
5.555555556e-01	6.666666667e-01	5.732311867e-03	9.260200710e-04
6.666666667e-01	7.777777778e-01	0.000000000e+00	0.000000000e+00
7.777777778e-01	8.888888889e-01	0.000000000e+00	0.000000000e+00
8.888888889e-01	1.000000000e+00	0.000000000e+00	0.000000000e+00
