# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00	-8.888888889e-01	0.000000000e+00	0.000000000e+00
-8.888888889e-01	-7.777777778e-01	0.000000000e+00	0.000000000e+00
-7.777777778e-01	-6.666666667e-01	1.227069870e-01	3.279711939e-02
-6.666666667e-01	-5.555555556e-01	2.610511398e+01	4.463963212e-01
-5.555555556e-01	-4.444444444e-01	3.461764221e+02	1.829952846e+00
-4.444444444e-01	-3.333333333e-01	8.237720947e+02	5.250992173e+00
-3.333333333e-01	-2.222222222e-01	1.015030151e+03	7.218434490e+00
-2.222222222e-01	-1.111111111e-01	8.828341675e+02	4.422077646e+00
-1.111111111e-01	0.000000000e+00	6.184921265e+02	5.613178624e+00
0.000000000e+00	1.111111111e-01	3.520950317e+02	4.472867683e+00
1.111111111e-01	2.222222222e-01	1.777114410e+02	6.786471584e+00
2.222222222e-01	3.333333333e-01	5.806424332e+01	3.571944448e+00
3.333333333e-01	4.444444444e-01	1.015889359e+01	3.286593215e-01
4.444444444e-01	5.555555556e-01	6.421869993e-01	5.370966994e-02
5.555555556e-01	6.666666667e-01	3.674962372e-02	2.051376128e-02
6.666666667e-01	7.777777778e-01	0.000000000e+00	0.000000000e+00
7.777777778e-01	8.888888889e-01	0.000000000e+00	0.000000000e+00
8.888888889e-01	1.000000000e+00	0.000000000e+00	0.000000000e+00
