# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00	-8.888888889e-01	0.000000000e+00	0.000000000e+00
-8.888888889e-01	-7.777777778e-01	0.000000000e+00	0.000000000e+00
-7.777777778e-01	-6.666666667e-01	1.122254059e-01	2.888848310e-02
-6.666666667e-01	-5.555555556e-01	2.303971863e+01	3.941833594e-01
-5.555555556e-01	-4.444444444e-01	3.050331421e+02	1.612402840e+00
-4.444444444e-01	-3.333333333e-01	7.172025146e+02	4.052631905e+00
-3.333333333e-01	-2.222222222e-01	8.725485840e+02	5.046366222e+00
-2.222222222e-01	-1.111111111e-01	7.538789062e+02	3.975934926e+00
-1.111111111e-01	0.000000000e+00	5.235477905e+02	3.995704000e+00
0.000000000e+00	1.111111111e-01	2.974251709e+02	3.723247972e+00
1.111111111e-01	2.222222222e-01	1.495477600e+02	5.679208709e+00
2.222222222e-01	3.333333333e-01	4.945915222e+01	3.564151055e+00
3.333333333e-01	4.444444444e-01	8.601117134e+00	2.689853302e-01
4.444444444e-01	5.555555556e-01	5.487401485e-01	4.705521166e-02
5.555555556e-01	6.666666667e-01	2.005745284e-02	9.137281912e-03
6.666666667e-01	7.777777778e-01	0.000000000e+00	0.000000000e+00
7.777777778e-01	8.888888889e-01	0.000000000e+00	0.000000000e+00
8.888888889e-01	1.000000000e+00	0.000000000e+00	0.000000000e+00
