# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00	-8.888888889e-01	0.000000000e+00	0.000000000e+00
-8.888888889e-01	-7.777777778e-01	0.000000000e+00	0.000000000e+00
-7.777777778e-01	-6.666666667e-01	1.133262292e-01	2.949283737e-02
-6.666666667e-01	-5.555555556e-01	2.365211105e+01	4.045215259e-01
-5.555555556e-01	-4.444444444e-01	3.130538635e+02	1.637206537e+00
-4.444444444e-01	-3.333333333e-01	7.349371338e+02	4.136026263e+00
-3.333333333e-01	-2.222222222e-01	8.929500732e+02	5.063719164e+00
-2.222222222e-01	-1.111111111e-01	7.701252441e+02	4.059501383e+00
-1.111111111e-01	0.000000000e+00	5.336395874e+02	3.994819506e+00
0.000000000e+00	1.111111111e-01	3.025630493e+02	3.747756152e+00
1.111111111e-01	2.222222222e-01	1.513452911e+02	5.453827293e+00
2.222222222e-01	3.333333333e-01	5.012812805e+01	3.634440311e+00
3.333333333e-01	4.444444444e-01	8.659935951e+00	2.674377835e-01
4.444444444e-01	5.555555556e-01	5.530725718e-01	4.749638458e-02
5.555555556e-01	6.666666667e-01	1.960560493e-02	8.991102913e-03
6.666666667e-01	7.777777778e-01	0.000000000e+00	0.000000000e+00
7.777777778e-01	8.888888889e-01	0.000000000e+00	0.000000000e+00
8.888888889e-01	1.000000000e+00	0.000000000e+00	0.000000000e+00
