# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00	-8.888888889e-01	0.000000000e+00	0.000000000e+00
-8.888888889e-01	-7.777777778e-01	0.000000000e+00	0.000000000e+00
-7.777777778e-01	-6.666666667e-01	0.000000000e+00	0.000000000e+00
-6.666666667e-01	-5.555555556e-01	1.503913756e-02	1.933338747e-03
-5.555555556e-01	-4.444444444e-01	2.336970866e-01	9.511819347e-03
-4.444444444e-01	-3.333333333e-01	9.379627705e-01	1.683215739e-02
-3.333333333e-01	-2.222222222e-01	1.908459902e+00	2.403256655e-02
-2.222222222e-01	-1.111111111e-01	2.737082481e+00	3.043882167e-02
-1.111111111e-01	0.000000000e+00	3.113520145e+00	3.120130993e-02
0.000000000e+00	1.111111111e-01	3.008877993e+00	3.067240709e-02
1.111111111e-01	2.222222222e-01	2.535716057e+00	2.807111893e-02
2.222222222e-01	3.333333333e-01	1.678171158e+00	2.198154323e-02
3.333333333e-01	4.444444444e-01	6.569878459e-01	1.342226027e-02
4.444444444e-01	5.555555556e-01	1.125524566e-01	5.439906589e-03
5.555555556e-01	6.666666667e-01	5.747591611e-03	1.209388575e-03
6.666666667e-01	7.777777778e-01	0.000000000e+00	0.000000000e+00
7.777777778e-01	8.888888889e-01	0.000000000e+00	0.000000000e+00
8.888888889e-01	1.000000000e+00	0.000000000e+00	0.000000000e+00
