# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00	-8.888888889e-01	0.000000000e+00	0.000000000e+00
-8.888888889e-01	-7.777777778e-01	0.000000000e+00	0.000000000e+00
-7.777777778e-01	-6.666666667e-01	1.512070596e-01	4.143383820e-02
-6.666666667e-01	-5.555555556e-01	2.768060875e+01	4.487641459e-01
-5.555555556e-01	-4.444444444e-01	3.601662903e+02	1.683454059e+00
-4.444444444e-01	-3.333333333e-01	8.602728271e+02	4.594360864e+00
-3.333333333e-01	-2.222222222e-01	1.058994751e+03	6.004630510e+00
-2.222222222e-01	-1.111111111e-01	9.171715698e+02	4.283202830e+00
-1.111111111e-01	0.000000000e+00	6.384699097e+02	4.731036995e+00
0.000000000e+00	1.111111111e-01	3.651675415e+02	4.747531927e+00
1.111111111e-01	2.222222222e-01	1.820444031e+02	6.891520470e+00
2.222222222e-01	3.333333333e-01	5.928870392e+01	4.560206519e+00
3.333333333e-01	4.444444444e-01	1.027548027e+01	2.528804940e-01
4.444444444e-01	5.555555556e-01	6.549142599e-01	5.901228298e-02
5.555555556e-01	6.666666667e-01	2.829371020e-02	1.250401964e-02
6.666666667e-01	7.777777778e-01	0.000000000e+00	0.000000000e+00
7.777777778e-01	8.888888889e-01	0.000000000e+00	0.000000000e+00
8.888888889e-01	1.000000000e+00	0.000000000e+00	0.000000000e+00
