# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00	-8.888888889e-01	0.000000000e+00	0.000000000e+00
-8.888888889e-01	-7.777777778e-01	0.000000000e+00	0.000000000e+00
-7.777777778e-01	-6.666666667e-01	0.000000000e+00	0.000000000e+00
-6.666666667e-01	-5.555555556e-01	1.694323495e-02	2.196879320e-03
-5.555555556e-01	-4.444444444e-01	2.529242337e-01	1.040401414e-02
-4.444444444e-01	-3.333333333e-01	1.018989563e+00	1.843852508e-02
-3.333333333e-01	-2.222222222e-01	2.067956686e+00	2.621744490e-02
-2.222222222e-01	-1.111111111e-01	2.965613842e+00	3.289687196e-02
-1.111111111e-01	0.000000000e+00	3.378554821e+00	3.396648788e-02
0.000000000e+00	1.111111111e-01	3.256029129e+00	3.321114824e-02
1.111111111e-01	2.222222222e-01	2.750311136e+00	3.047082068e-02
2.222222222e-01	3.333333333e-01	1.829430342e+00	2.404897861e-02
3.333333333e-01	4.444444444e-01	7.148631215e-01	1.460156611e-02
4.444444444e-01	5.555555556e-01	1.228357777e-01	5.944835300e-03
5.555555556e-01	6.666666667e-01	6.208232604e-03	1.306160336e-03
6.666666667e-01	7.777777778e-01	0.000000000e+00	0.000000000e+00
7.777777778e-01	8.888888889e-01	0.000000000e+00	0.000000000e+00
8.888888889e-01	1.000000000e+00	0.000000000e+00	0.000000000e+00
