# Bin data format: xmin, xmax, y, yerr 
3.500000000e+00 3.700000000e+00 0.000000000e+00 0.000000000e+00
3.700000000e+00 3.900000000e+00 9.665591060e-04 4.464045639e-04
3.900000000e+00 4.100000000e+00 9.658711031e-03 1.432848015e-03
4.100000000e+00 4.300000000e+00 3.739501163e-02 2.814645560e-03
4.300000000e+00 4.500000000e+00 1.230450794e-01 5.316606647e-03
4.500000000e+00 4.700000000e+00 3.663797677e-01 9.467730818e-03
4.700000000e+00 4.900000000e+00 9.768294692e-01 1.570386714e-02
4.900000000e+00 5.100000000e+00 1.449041009e+00 1.869938674e-02
5.100000000e+00 5.300000000e+00 2.123387575e+00 2.297640976e-02
5.300000000e+00 5.500000000e+00 2.361805677e+00 2.476953860e-02
5.500000000e+00 5.700000000e+00 2.363553762e+00 2.426380745e-02
5.700000000e+00 5.900000000e+00 2.344486713e+00 2.429127648e-02
5.900000000e+00 6.100000000e+00 2.151819944e+00 2.344899094e-02
6.100000000e+00 6.300000000e+00 1.901571870e+00 2.169677843e-02
6.300000000e+00 6.500000000e+00 1.574117541e+00 1.970429394e-02
6.500000000e+00 6.700000000e+00 1.277241826e+00 1.735929663e-02
6.700000000e+00 6.900000000e+00 9.478451610e-01 1.543465343e-02
6.900000000e+00 7.100000000e+00 6.056773663e-01 1.186518885e-02
7.100000000e+00 7.300000000e+00 3.990120292e-01 1.003811449e-02
7.300000000e+00 7.500000000e+00 3.885146081e-01 9.752996064e-03
