# Bin data format: xmin, xmax, y, yerr 
0.000000000e+00 1.750000000e-02 7.035112915e+02 1.002039917e+01
1.750000000e-02 3.500000000e-02 8.127856445e+02 6.535205236e+00
3.500000000e-02 5.250000000e-02 6.687697144e+02 4.408394239e+00
5.250000000e-02 7.000000000e-02 5.446140747e+02 5.406013630e+00
7.000000000e-02 8.750000000e-02 4.281638184e+02 2.092710495e+00
8.750000000e-02 1.050000000e-01 3.399971008e+02 1.855048106e+00
1.050000000e-01 1.225000000e-01 2.773672180e+02 3.338545964e+00
1.225000000e-01 1.400000000e-01 2.188160095e+02 1.472855698e+00
1.400000000e-01 1.575000000e-01 1.733396759e+02 1.377392053e+00
1.575000000e-01 1.750000000e-01 1.358464355e+02 1.171771169e+00
1.750000000e-01 1.925000000e-01 1.081632996e+02 1.036211881e+00
1.925000000e-01 2.100000000e-01 8.575672913e+01 1.022513576e+00
2.100000000e-01 2.275000000e-01 6.571740723e+01 8.014283545e-01
2.275000000e-01 2.450000000e-01 5.023960876e+01 7.664991379e-01
2.450000000e-01 2.625000000e-01 3.704123306e+01 6.799078286e-01
2.625000000e-01 2.800000000e-01 2.713413811e+01 5.430068361e-01
2.800000000e-01 2.975000000e-01 1.966710854e+01 4.299101573e-01
2.975000000e-01 3.150000000e-01 1.300996971e+01 3.491681398e-01
3.150000000e-01 3.325000000e-01 8.806852341e+00 2.997557493e-01
3.325000000e-01 3.500000000e-01 1.400963497e+01 3.418377415e-01
