# Bin data format: xmin, xmax, y, yerr 
0.000000000e+00 1.750000000e-02 5.721435547e+00 4.842350143e-02
1.750000000e-02 3.500000000e-02 4.509627819e+00 4.191332458e-02
3.500000000e-02 5.250000000e-02 3.013785839e+00 3.465383191e-02
5.250000000e-02 7.000000000e-02 2.115444183e+00 2.869854243e-02
7.000000000e-02 8.750000000e-02 1.514076114e+00 2.399691106e-02
8.750000000e-02 1.050000000e-01 1.167127728e+00 2.173041672e-02
1.050000000e-01 1.225000000e-01 8.621865511e-01 1.800997961e-02
1.225000000e-01 1.400000000e-01 6.491788030e-01 1.578075223e-02
1.400000000e-01 1.575000000e-01 4.943661690e-01 1.347014380e-02
1.575000000e-01 1.750000000e-01 3.508674502e-01 1.185773304e-02
1.750000000e-01 1.925000000e-01 2.766334713e-01 1.014540140e-02
1.925000000e-01 2.100000000e-01 2.055016309e-01 8.495484662e-03
2.100000000e-01 2.275000000e-01 1.376415193e-01 7.114544044e-03
2.275000000e-01 2.450000000e-01 1.203783303e-01 6.891672184e-03
2.450000000e-01 2.625000000e-01 8.998811990e-02 6.508156362e-03
2.625000000e-01 2.800000000e-01 6.304083019e-02 7.512318518e-03
2.800000000e-01 2.975000000e-01 4.292905331e-02 4.021327456e-03
2.975000000e-01 3.150000000e-01 2.967346832e-02 3.241219492e-03
3.150000000e-01 3.325000000e-01 2.079191618e-02 2.972139524e-03
3.325000000e-01 3.500000000e-01 2.579854801e-02 2.957404130e-03
