# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00 -8.888888889e-01 0.000000000e+00 0.000000000e+00
-8.888888889e-01 -7.777777778e-01 0.000000000e+00 0.000000000e+00
-7.777777778e-01 -6.666666667e-01 1.412687004e-01 3.494342039e-02
-6.666666667e-01 -5.555555556e-01 2.986334038e+01 5.056631275e-01
-5.555555556e-01 -4.444444444e-01 3.950544739e+02 2.048769448e+00
-4.444444444e-01 -3.333333333e-01 9.309321289e+02 5.134088891e+00
-3.333333333e-01 -2.222222222e-01 1.137050903e+03 6.045086141e+00
-2.222222222e-01 -1.111111111e-01 9.852484741e+02 5.206663300e+00
-1.111111111e-01 0.000000000e+00 6.862770996e+02 4.873416791e+00
0.000000000e+00 1.111111111e-01 3.915819397e+02 4.952998926e+00
1.111111111e-01 2.222222222e-01 1.958185425e+02 6.622205174e+00
2.222222222e-01 3.333333333e-01 6.532772064e+01 4.682747624e+00
3.333333333e-01 4.444444444e-01 1.135923862e+01 3.520416903e-01
4.444444444e-01 5.555555556e-01 7.450197935e-01 6.275008046e-02
5.555555556e-01 6.666666667e-01 4.521102831e-02 2.601707753e-02
6.666666667e-01 7.777777778e-01 0.000000000e+00 0.000000000e+00
7.777777778e-01 8.888888889e-01 0.000000000e+00 0.000000000e+00
8.888888889e-01 1.000000000e+00 0.000000000e+00 0.000000000e+00
