# Bin data format: xmin, xmax, y, yerr 
3.500000000e+00 3.700000000e+00 3.310648026e-04 3.310647999e-04
3.700000000e+00 3.900000000e+00 2.002941910e-03 8.221497778e-04
3.900000000e+00 4.100000000e+00 1.280408353e-02 2.158114346e-03
4.100000000e+00 4.300000000e+00 3.973601386e-02 3.828082737e-03
4.300000000e+00 4.500000000e+00 1.316825300e-01 6.973874653e-03
4.500000000e+00 4.700000000e+00 4.022537470e-01 1.355334296e-02
4.700000000e+00 4.900000000e+00 9.959095120e-01 2.008767551e-02
4.900000000e+00 5.100000000e+00 1.429039717e+00 2.269220624e-02
5.100000000e+00 5.300000000e+00 2.085303545e+00 2.775344784e-02
5.300000000e+00 5.500000000e+00 2.312108040e+00 2.994420865e-02
5.500000000e+00 5.700000000e+00 2.225392103e+00 2.855361411e-02
5.700000000e+00 5.900000000e+00 2.200301647e+00 2.854263973e-02
5.900000000e+00 6.100000000e+00 2.046932220e+00 2.807630356e-02
6.100000000e+00 6.300000000e+00 1.721256137e+00 2.513501919e-02
6.300000000e+00 6.500000000e+00 1.431898236e+00 2.343784480e-02
6.500000000e+00 6.700000000e+00 1.152182937e+00 2.039692414e-02
6.700000000e+00 6.900000000e+00 8.506692648e-01 1.752532929e-02
6.900000000e+00 7.100000000e+00 5.269512534e-01 1.382482917e-02
7.100000000e+00 7.300000000e+00 3.512025177e-01 1.225641608e-02
7.300000000e+00 7.500000000e+00 3.322078884e-01 1.109747659e-02
