# Bin data format: xmin, xmax, y, yerr 
-1.000000000e+00 -8.888888889e-01 0.000000000e+00 0.000000000e+00
-8.888888889e-01 -7.777777778e-01 0.000000000e+00 0.000000000e+00
-7.777777778e-01 -6.666666667e-01 0.000000000e+00 0.000000000e+00
-6.666666667e-01 -5.555555556e-01 1.964677498e-02 2.510096006e-03
-5.555555556e-01 -4.444444444e-01 3.134122193e-01 1.260081544e-02
-4.444444444e-01 -3.333333333e-01 1.288119435e+00 2.335054763e-02
-3.333333333e-01 -2.222222222e-01 2.681345940e+00 3.423503191e-02
-2.222222222e-01 -1.111111111e-01 3.944356918e+00 4.429145589e-02
-1.111111111e-01 0.000000000e+00 4.600055695e+00 4.654086478e-02
0.000000000e+00 1.111111111e-01 4.558145523e+00 4.694207773e-02
1.111111111e-01 2.222222222e-01 3.929384947e+00 4.394405195e-02
2.222222222e-01 3.333333333e-01 2.661628485e+00 3.508443041e-02
3.333333333e-01 4.444444444e-01 1.064159393e+00 2.184291898e-02
4.444444444e-01 5.555555556e-01 1.859894246e-01 9.017562955e-03
5.555555556e-01 6.666666667e-01 9.529044852e-03 2.013823695e-03
6.666666667e-01 7.777777778e-01 0.000000000e+00 0.000000000e+00
7.777777778e-01 8.888888889e-01 0.000000000e+00 0.000000000e+00
8.888888889e-01 1.000000000e+00 0.000000000e+00 0.000000000e+00
